id,hospital_name,site_name,lat,lon,geo_qual,street,house_number,postcode,city,cc,country,cap_beds,cap_prac,cap_rooms,emergency,facility_type,public_private,list_specs,tel,email,url,ref_date,pub_date,comments
11,Γ.Ν. ΚΟΜΟΤΗΝΗΣ,,41.12081527709961,25.442842483520508,-1,ΣΙΣΜΑΝΟΓΛΟΥ,45,691 00,ΚΟΜΟΤΗΝΗ,EL,Greece,,,,,,,,2531351100,info@komotini-hospital.gr,http://www.komotini-hospital.gr/,15/04/2020,16/04/2020,
12,Π.Γ.Ν. ΕΒΡΟΥ-ΑΛΕΞ/ΠΟΛΗ,,40.85219,25.93233,-1,ΔΡΑΓΑΝΑ,,68100,ΑΛΕΞΑΝΔΡΟΥΠΟΛΗ,EL,Greece,,,,,,,,"2551351000, 2551352000, 2551353000",infopgna@pgna.gr,http://www.pgna.gr/,15/04/2020,16/04/2020,
13,Π.Γ.Ν. ΕΒΡΟΥ-ΔΙΔ/ΤΕΙΧΟ,,41.41318130493164,26.461360931396484,-1,ΚΩΝΣΤ/ΠΟΛΕΩΣ,1,683 00,ΔΙΔΥΜΟΤΕΙΧΟ,EL,Greece,,,,,,,,"2553350168, 2553350199",did-hosp@otenet.gr,http://www.did-hosp.gr/,15/04/2020,16/04/2020,
14,ΓΝ ΠΑΠΑΓΕΩΡΓΙΟΥ,,40.7006,22.93955,-1,Περιφερειακή Οδός  Θεσσαλονίκης-Ν. Ευκαρπίας,,564 03,ΕΥΚΑΡΠΙΑ,EL,Greece,,,,,,,,2313-323000,hospital.papageorgiou@gmail.com,www.papageorgiou-hospital.gr,15/04/2020,16/04/2020,
15,Γ.Ν. Γ.ΠΑΠΑΝΙΚΟΛΑΟΥ,,40.62866,23.04437,-1,Εξοχή Θεσσαλονίκης  ,,570 10,ΘΕΣΣΑΛΟΝΙΚΗ,EL,Greece,,,,,,,,2313-307000,info.gpapanikolaou@n3.syzefxis.gov.gr,www.gpapanikolaou.gr,15/04/2020,16/04/2020,
16,"ΓΝΘ ""Γ.ΓΕΝΝΗΜΑΤΑΣ – Ο ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ"" ","Ν.Θ. ""Γ.ΓΕΝΝΗΜΑΤΑΣ""",40.63433074951172,22.95178985595703,-1,Εθνικής Αμύνης ,41,546 35,ΘΕΣΣΑΛΟΝΙΚΗ,EL,Greece,,,,,,,,2313-308100,info@gennimatas-thess.gr,www.gennimatas-thess.gr ,15/04/2020,16/04/2020,
17,ΓΝ Γ.ΠΑΠΑΝΙΚΟΛΑΟΥ,ΨΝΘ,40.65038,22.93536,-1,Λαγκαδά,196,564 29,ΘΕΣΣΑΛΟΝΙΚΗ,EL,Greece,,,,,,,,2313-324100,info@psychothes.gr,www.psychothes.gr,15/04/2020,16/04/2020,
18,"ΓΝΘ ""Γ.ΓΕΝΝΗΜΑΤΑΣ – Ο ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ"" ","Ν.Θ. "" Ο ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ""",40.6361,22.95257,-1,Ελένης Ζωγράφου,2,546 34,ΘΕΣΣΑΛΟΝΙΚΗ,EL,Greece,,,,,,,,2313-322100,agdim-plirof@3ype.gr,www.oagiosdimitrios.gr ,15/04/2020,16/04/2020,
19,Γ.Ν. ΚΑΤΕΡΙΝΗΣ,,40.249759674072266,22.382600784301758,-1,"χλμ. Κατερίνης - Αρωνά, Δ.Δ. Νέο Κεραμίδι",6,601  00,ΚΑΤΕΡΙΝΗ,EL,Greece,,,,,,,,23513-50200,hoskat@otenet.gr,www.gnkaterini.gr ,15/04/2020,16/04/2020,
20,ΨΥΧΙΑΤΡΙΚΟΣ ΤΟΜΕΑΣ ΓΝ ΚΑΤΕΡΙΝΗΣ,(πρώην ΨΝΠΟ),40.26659,22.51716,-1,25ης Μαρτίου,102,601  00,ΚΑΤΕΡΙΝΗ,EL,Greece,,,,,Psychiatric,,,23513-51800,gramatia@1228.syzefxis.gov.gr,www.psynpo.gr,15/04/2020,16/04/2020,
21,ΓΝ ΗΜΑΘΙΑΣ,Ν. ΒΕΡΟΙΑΣ,40.5104,22.21351,-1,Συνοικισμός Παπάγου ,,591  00,ΒΕΡΟΙΑ,EL,Greece,,,,,,,,23313-51100,info1@verhospi.gr,www.verhospi.gr ,15/04/2020,16/04/2020,
22,ΓΝ ΗΜΑΘΙΑΣ,Ν.  ΝΑΟΥΣΑΣ,40.62911,22.06361,-1,Αφων Λαναρά & Φ. Πεχλιβάνου,3,592  00,ΝΑΟΥΣΑ,EL,Greece,,,,,,,,23323-50100,grammateia@gnnaousas.gr,http://www.gnnaousas.gr,15/04/2020,16/04/2020,
23,ΓΝ ΠΕΛΛΑΣ ,Ν. ΕΔΕΣΣΑΣ,40.79539,22.04566,-1,Τέρμα Εγνατίας ,,582  00,ΕΔΕΣΣΑ,EL,Greece,,,,,,,,23813-50100,info@gnedessas.eu,www.gnedessas.eu ,15/04/2020,16/04/2020,
24,ΓΝ ΠΕΛΛΑΣ ,Ν. ΓΙΑΝΝΙΤΣΩΝ,40.82460403442383,22.35667610168457,-1,Τέρμα Σεμερτζίδη  ,,581  00,ΓΙΑΝΝΙΤΣΑ,EL,Greece,,,,,,,,23823-50200,secretariat@gng.gr,www.gng.gr,15/04/2020,16/04/2020,
25,"ΓΝ ""ΜΑΜΑΤΣΕΙΟ""-""ΜΠΟΔΟΣΑΚΕΙΟ""",Ν. Κοζάνης,40.33116912841797,21.796478271484375,-1,Μαματσίου,1,50100,Κοζάνη,EL,Greece,,,,,,,,24613-52600,noskoz@mamatsio.gr,www.mamatsio.gr,15/04/2020,16/04/2020,
26,"ΓΝ ""ΜΑΜΑΤΣΕΙΟ""-""ΜΠΟΔΟΣΑΚΕΙΟ""",Ν. Πτολεμαΐδας,40.51342010498047,21.67919921875,-1,Θέση Κουρί ,,50200,Πτολεμαΐδα,EL,Greece,,,,,,,,24633-51100,informatics1@mpodosakeio.gr,www.mpodosakeio.gr,15/04/2020,16/04/2020,
27,ΓΝ ΚΑΣΤΟΡΙΑΣ,,40.51062,21.27825,-1,Μαυριωτίσσης,33,52100,Καστοριά,EL,Greece,,,,,,,,24673-50600,kastoriahospital@kastoriahospital.gr,www.kastoriahospital.gr,15/04/2020,16/04/2020,
28,ΓΝ ΓΡΕΒΕΝΩΝ,,40.083499908447266,21.42616081237793,-1,Περιοχή Στρατοπέδου,,51100,Γρεβενά,EL,Greece,,,,,,,,24623-50100,admin@nosgrevenon.gr,www.nosgrevenon.gr,15/04/2020,16/04/2020,
29,ΓΝ ΦΛΩΡΙΝΑΣ,,40.7843,21.40804,-1,Εγνατίας,9,53100,Φλώρινα,EL,Greece,,,,,,,,23853-50100,admin@nosflorinas.gr,http://florinahospital.gr/,15/04/2020,16/04/2020,
30,"ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ""ΑΣΚΛΗΠΙΕΙΟ ΒΟΥΛΑΣ",,37.84859085083008,23.768924713134766,-1,ΒΑΣΙΛΕΩΣ ΠΑΥΛΟΥ,1,16673,ΒΟΥΛΑ,EL,Greece,,,,,General,public,,"2132163000, 2132163562",info@asklepieio.gr,http://www.asklepieio.gr,15/04/2020,16/04/2020,
31,ΠΑΝΕΠΙΣΤΗΜΙΑΚΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ''ΑΤΤΙΚΟΝ'',,38.01932907104492,23.634397506713867,-1,ΡΙΜΙΝΙ,1,12462,ΑΘΗΝΑ,EL,Greece,,,,,University general,public,,2105831000,dioikitis@attikonhospital.gr,http://www.attikonhospital.gr,15/04/2020,16/04/2020,
32,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ - Κ.Υ. ΚΥΘΗΡΩΝ,,36.29469680786133,22.975709915161133,-1,ΑΡΩΝΙΑΔΙΚΑ,,80200,ΚΥΘΗΡΑ,EL,Greece,,,,,General,public,,2736033203,noskithi@otenet.gr,,15/04/2020,16/04/2020,
33,"ΨΥΧΙΑΤΡΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΑΤΤΙΚΗΣ ""ΔΡΟΜΟΚΑΙΤΕΙΟ""",,38.00735092163086,23.66031837463379,-1,ΙΕΡΑ ΟΔΟΣ,,12461,ΧΑΙΔΑΡΙ,EL,Greece,,,,,Psychiatric,public,,2132046101,www.dromocat@otenet.gr,,15/04/2020,16/04/2020,
34,"ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΕΛΕΥΣΙΝΑΣ ""ΘΡΙΑΣΙΟ""",,39.34743881225586,22.57126808166504,-1,Λ.Γ.ΓΕΝΝΗΜΑΤΑ,,19018,ΜΑΓΟΥΛΑ,EL,Greece,,,,,General,public,,2132028000,gradi@thriassio-hosp.gr,http://www.thriassio-hosp.gr,15/04/2020,16/04/2020,
35,"ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΝΙΚΑΙΑΣ ΠΕΙΡΑΙΑ ""ΆΓΙΟΣ ΠΑΝΤΕΛΕΗΜΩΝ"" - ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ ''ΑΓΙΑ ΒΑΡΒΑΡΑ''",,37.971747,23.662088,1,Δ.ΜΑΝΤΟΥΒΑΛΟΥ,3,18454,ΝΙΚΑΙΑ,EL,Greece,,,,,General,public,,2132076300,gramdioik@nikaia-hosp.gr,http://www.nikaia-hosp.gr,15/04/2020,16/04/2020,
36,"ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΠΕΙΡΑΙΑ ""ΤΖΑΝΕΙΟ""",,37.9361572265625,23.644590377807617,-1,ΖΑΝΝΗ ΚΑΙ ΑΦΕΝΤΟΥΛΗ,,18536,ΠΕΙΡΑΙΑΣ,EL,Greece,,,,,General,public,,2104592549,hospital@tzaneio.gr,http://www.tzaneio.gr,15/04/2020,16/04/2020,
37,ΨΥΧΙΑΤΡΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΑΤΤΙΚΗΣ,,38.01214,23.64197,-1,Λ.ΑΘΗΝΩΝ,374,12462,ΧΑΪΔΑΡΙ,EL,Greece,,,,,Psychiatric,public,,2132054000,protokolo@psyhat.gr,http://www.psyhat.gr,15/04/2020,16/04/2020,
38,ΩΝΑΣΕΙΟ ΚΑΡΔΙΟΧΕΙΡΟΥΡΓΙΚΟ ΚΕΝΤΡΟ,,37.94248,23.6979,-1,ΛΕΩΦΟΡΟΣ ΣΥΓΓΡΟΥ,356,17674,ΚΑΛΛΙΘΕΑ,EL,Greece,,,,,,public,,"2109493128, 2109493113",papadakis@ocsc.gr,http://www.onasseio.gr,15/04/2020,16/04/2020,
39,"ΓΕΝΙΚΟ ΑΝΤΙΚ/ΚΟ ΝΟΣΟΚΟΜΕΙΟ ΠΕΙΡΑΙΑ ""ΜΕΤΑΞΑ""",,37.92948,23.64323,-1,ΜΠΟΤΑΣΗ,51,18537,ΠΕΙΡΑΙΑΣ,EL,Greece,,,,,General,public,,"2132079100, 2104183654",secretary@metaxa-hospital.gr,http://www.metaxa-hospital.gr,15/04/2020,16/04/2020,
40,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ - Κ.Υ. ΙΚΑΡΙΑΣ,,37.62582778930664,26.278358459472656,-1,ΑΓΙΟΣ ΚΗΡΥΚΟΣ,,83300,ΑΓ. ΚΗΡΥΚΟΣ,EL,Greece,,,,,General,public,,2275350200,gni.ikarias@gmail.com,,15/04/2020,16/04/2020,
41,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ - Κ.Υ. ΛΗΜΝΟΥ,,39.92267608642578,25.138704299926758,-1,ΗΦΑΙΣΤΟΥ,12,81400,ΜΥΡΙΝΑ,EL,Greece,,,,,General,public,,22543-50403,prosopikognlimnoy@gmail.com,,15/04/2020,16/04/2020,
42,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΜΥΤΙΛΗΝΗΣ ''ΒΟΣΤΑΝΕΙΟ'',,39.09321,26.55179,-1,Ε.ΒΟΣΤΑΝΗ,48,81132,ΜΥΤΙΛΗΝΗ,EL,Greece,,,,,General,public,,22510 57700,dir_bo@otenet.gr,http://www.vostanio.gr,15/04/2020,16/04/2020,
43,"ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΣΑΜΟΥ ""ΑΓ. ΠΑΝΤΕΛΕΗΜΩΝ""",,37.76236,26.96952,-1,ΣΥΝΤΑΓΜΑΤΑΡΧΟΥ ΚΕΦΑΛΟΠΟΥΛΟΥ ,17,83100,ΒΑΘΥ ΣΑΜΟΣ,EL,Greece,,,,,General,public,,"2273083100, 2273083130",hospsam@otenet.gr,http://www.nosokomeiosamou.gr,15/04/2020,16/04/2020,
44,"ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΧΙΟΥ ""ΣΚΥΛΙΤΣΕΙΟ""",,38.37847900390625,26.13167953491211,-1,Έλενας Βενιζέλου,2,82131,Χίος,EL,Greece,,,,,General,public,,2271350100,xioshosp@otenet.gr,http://www.xioshosp.gr,15/04/2020,16/04/2020,
45,"ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ''ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ'' – ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ – Κ.Υ. ΚΩ """"ΙΠΠΟΚΡΑΤΕΙΟΝ"""" - ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ - Κ.Υ. ΚΑΛΥΜΝΟΥ ""ΤΟ ΒΟΥΒΑΛΕΙΟ''",,36.892252,27.291508,1,ΙΠΠΟΚΡΑΤΟΥΣ,34,85300,ΚΩΣ,EL,Greece,,,,,General,public,,2242054258,prosopiko@kos-hospital.gr,,15/04/2020,16/04/2020,
46,ΚΡΑΤΙΚΟ ΘΕΡΑΠΕΥΤΗΡΙΟ - Κ.Υ. ΛΕΡΟΥ,,37.17320251464844,26.828269958496094,-1,ΛΑΚΚΙ ΛΕΡΟΥ,,85400,,EL,Greece,,,,,,public,,2247023300,info@leros-hospital.gr,www.leros-hospital.gr,15/04/2020,16/04/2020,
47,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ - Κ.Υ. ΝΑΞΟΥ,,37.067501068115234,25.417585372924805,-1,ΧΩΡΑ ΝΑΞΟΥ,,84300,ΝΑΞΟΣ,EL,Greece,,,,,General,public,,22853060500,info@naxoshospital.gr,http://www.naxoshospital.gr,15/04/2020,16/04/2020,
48,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΣΥΡΟΥ ''ΒΑΡΔΑΚΕΙΟ ΚΑΙ ΠΡΩΙΟ'',,37.44072723388672,24.913930892944336,-1,ΓΕΩΡΓΙΟΥ ΠΑΠΑΝΔΡΕΟΥ,2,84100,ΕΡΜΟΥΠΟΛΗ-ΣΥΡΟΣ,EL,Greece,,,,,General,public,,22813-60500,grammateia@vardakeio.gr,http://www.vardakeio.gr,15/04/2020,16/04/2020,
49,"ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΝΙΚΑΙΑΣ ΠΕΙΡΑΙΑ ""ΆΓΙΟΣ ΠΑΝΤΕΛΕΗΜΩΝ"" - ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ ''ΑΓΙΑ ΒΑΡΒΑΡΑ''",,37.992981,23.665233,1,ΔΩΔΕΚΑΝΗΣΟΥ ,1,12351,ΑΘΗΝΑ,EL,Greece,,,,,General,public,,2132073257,nosdytat@otenet.gr,,15/04/2020,16/04/2020,
50,"ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ''ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ'' – ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ – Κ.Υ. ΚΩ ""ΙΠΠΟΚΡΑΤΕΙΟΝ"" - ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ - Κ.Υ. ΚΑΛΥΜΝΟΥ ""ΤΟ ΒΟΥΒΑΛΕΙΟ''",,36.417991,28.192431,1,Γ.ΣΕΦΕΡΗ,,85133,ΡΟΔΟΣ,EL,Greece,,,,,General,public,,2241360000,dioikitis@rhodes-hospital.gr,http://www.rhodes-hospital.gr,15/04/2020,16/04/2020,
51,"ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ''ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ'' – ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ – Κ.Υ. ΚΩ ""ΙΠΠΟΚΡΑΤΕΙΟΝ"" - ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ - Κ.Υ. ΚΑΛΥΜΝΟΥ ""ΤΟ ΒΟΥΒΑΛΕΙΟ''",,36.957115,26.9725735,1,ΝΙΚ.ΖΕΡΒΟΥ,22,85200,ΚΑΛΥΜΝΟΣ,EL,Greece,,,,,General,public,,2243361928,d.diefthintis@kalymnos-hospital.gr,"https://kalymnos-hospital.gr/ ",15/04/2020,16/04/2020,
52,Ευαγγελισμός,,37.9773,23.74726,-1,Υψηλάντου,45-47,10675,Αθήνα,EL,Greece,,,,,General,,,213-2041-000,,www.evaggelismos-hosp.gr,15/04/2020,16/04/2020,
53,Οφθαλμιατρείο Αθηνών,,37.98062515258789,23.737937927246094,-1,Ελ. Βενιζέλου,26,10672,Αθήνα,EL,Greece,,,,,Eye Clinic,,,213-2052-700,,www.ophthalmiatreio.gr,15/04/2020,16/04/2020,
54,Πολυκλινική,,37.98339,23.72685,-1,Πειραιώς,3,10552,Αθήνα,EL,Greece,,,,,Outpatient,,,213-2044-000,,,15/04/2020,16/04/2020,
55,Αγία Ελένη - Σπηλιοπούλειο,,37.98432159423828,23.754865646362305,-1,Δ. Σούτσου,21,11521,Αθήνα,EL,Greece,,,,,Pathological,,,213-2023-400,,www.spiliopoulio.gr,15/04/2020,16/04/2020,
56,Παναγιώτης & Αγλαΐα Κυριακού,,37.98928451538086,23.77767562866211,-1,Θηβών & Λειβαδιάς,,11527,Αθήνα,EL,Greece,,,,,Children's,,,213-2009-000,,www.aglaiakyriakou.gr,15/04/2020,16/04/2020,
57,Παίδων Αγία Σοφία,,37.98329,23.76827,-1,Παπαδιαμαντόπουλου & Θηβών,,11527,Αθήνα,EL,Greece,,,,,Children's,,,213-2013-000,,www.paidon-agiasofia.gr,15/04/2020,16/04/2020,
58,Άγιος Σάββας,,37.98783,23.75505,-1,Λεωφ. Αλεξάνδρας,171,11522,Αθήνα,EL,Greece,,,,,General,,Oncology,210-6409-000,,www.agsavvas-hosp.gr,15/04/2020,16/04/2020,
59,Ανδρέας Συγγρός,,37.976139068603516,23.736400604248047,-1,Ίωνος Δραγούμη,5,16121,Αθήνα,EL,Greece,,,,,,,Skin Diseases,210-7265-000,,www.syggros-hosp.gr,15/04/2020,16/04/2020,
60,Έλενα Βενιζέλου,,37.98432159423828,23.754865646362305,-1,Πλατεία Έλενας Βενιζέλου,2,11521,Αθήνα,EL,Greece,,,,,General,,Obstetrics,"213-2051-000, 210-6432-220",,www.hospital-elena.gr,15/04/2020,16/04/2020,
61,Αλεξάνδρα,,37.97602844238281,23.753599166870117,-1,Βασ. Σοφίας,80,11528,Αθήνα,EL,Greece,,,,,General,,,213-2162-000,,www.hosp-alexandra.gr,15/04/2020,16/04/2020,
62,Η Ελπίς,,37.98939,23.75607,-1,Δημητσάνας,7,11522,Αθήνα,EL,Greece,,,,,General,,,213-2039-000,,www.elpis.gr,15/04/2020,16/04/2020,
63,Κοργιαλένειο-Μπενάκειο,,37.99301,23.7671,-1,Ερυθρού Σταυρού,1,11526,Αθήνα,EL,Greece,,,,,General,,,213-2068-000,,www.korgialenio-benakio.gr,15/04/2020,16/04/2020,
64,Ιπποκράτειο,,37.98928451538086,23.77767562866211,-1,Βασ. Σοφίας,114,11527,Αθήνα,EL,Greece,,,,,General,,,213-2088-000,,www.hippocratio.gr,15/04/2020,16/04/2020,
65,Λαϊκό,,37.98725,23.76843,-1,Αγίου Θωμά,17,11527,Αθήνα,EL,Greece,,,,,General,,,213-2060-800,,www.laiko.gr,15/04/2020,16/04/2020,
66,Παμμακάριστος,,38.01446,23.73159,-1,Ιακωβάτων,43,11144,,EL,Greece,,,,,,,,213-2042-100,,www.pammakaristos-hosp.gr,15/04/2020,16/04/2020,
67,Γ. Γεννηματάς,,37.98928451538086,23.77767562866211,-1,"Λεωφ. Μεσογείων ",154,11527,Αθήνα,EL,Greece,,,,,General,,,213-2032-000,,www.gna-gennimatas.gr,15/04/2020,16/04/2020,
68,ΚΑΤ,,38.06614,23.80843,-1,Νίκης,2,14561,,EL,Greece,,,,,General,,Trauma Rehabilitation,213-2086-000,,www.kat-hosp.gr,15/04/2020,16/04/2020,
69,ΕΚΑ,,38.04871,23.71823,-1,Σπύρου Θεολόγου,1,13122,Ίλιον,EL,Greece,,,,,Rehabilitation,,,"213-2015-109, 213-2015-110",,,15/04/2020,16/04/2020,
70,Σισμανόγλειο,,38.04875889018943,23.820743669565655,-1,Σισμανογλείου,1,15126,Μαρούσι,EL,Greece,,,,,General,,,213-2058-001,,www.sismanoglio.gr,15/04/2020,16/04/2020,
71,Αμαλία Φλέμιγκ,,38.05491,23.83412,-1,25ης Μαρτίου,14,15127,Μελίσσια,EL,Greece,,,,,General,,,213-2003-200,,www.flemig-hospital.gr,15/04/2020,16/04/2020,
72,Σωτηρία,,37.98933,23.7693,-1,Μεσογείων,152,11527,Αθήνα,EL,Greece,,,,,General,,Thoracic Diseases,"210-7778-611-9, 210-7763-100",,www.sotiria.gr,15/04/2020,16/04/2020,
73,Κωνσταντοπούλειο,,38.03756,23.75752,-1,Αγίας Όλγας,43895,14233,Νέα Ιωνία,EL,Greece,,,,,General,,,213-2057-000,,www.konstantopouleio.gr,15/04/2020,16/04/2020,
74,Άγιοι Ανάργυροι,,38.08242,23.79169,-1,Καλυφτάκη,145,14564,Κηφισιά,EL,Greece,,,,,General,,Oncology,"210-3501-500, 210-2388-780, 210-2388-779",,www.gonkhosp.gr,15/04/2020,16/04/2020,
75,Παίδων Πεντέλης,,38.05008,23.87202,-1,Ιπποκράτους,8,15236,Παλαιά Πεντέλη,EL,Greece,,,,,General,,Children's,213-2052-200,,www.paidon-pentelis.gr,15/04/2020,16/04/2020,
76,Γενικό Νοσοκομείο Καρδίτσας,,39.34743881225586,22.57126808166504,-1,,,,,EL,Greece,,,,,General,,,,,,15/04/2020,16/04/2020,
77,Πανεπιστημιακό Νοσοκομείο Λάρισας,,39.34743881225586,22.57126808166504,-1,,,,,EL,Greece,,,,,University,,,,,,15/04/2020,16/04/2020,
78,Γενικό Νοσοκομείο Λάρισας,,39.34743881225586,22.57126808166504,-1,,,,,EL,Greece,,,,,General,,,,,,15/04/2020,16/04/2020,
79,Γενικό Νοσοκομείο Βόλου,,39.374141693115234,22.957799911499023,-1,,,,,EL,Greece,,,,,General,,,,,,15/04/2020,16/04/2020,
80,Γενικό Νοσοκομείο Τρικάλων,,39.34743881225586,22.57126808166504,-1,,,,,EL,Greece,,,,,General,,,,,,15/04/2020,16/04/2020,
81,Γενικό Νοσοκομείο Λιβαδειάς,,39.34743881225586,22.57126808166504,-1,,,,,EL,Greece,,,,,General,,,,,,15/04/2020,16/04/2020,
82,Γενικό Νοσοκομείο Θήβας,,39.34743881225586,22.57126808166504,-1,,,,,EL,Greece,,,,,General,,,,,,15/04/2020,16/04/2020,
83,Γενικό Νοσοκομείο Χαλκίδας,,39.34743881225586,22.57126808166504,-1,,,,,EL,Greece,,,,,General,,,,,,15/04/2020,16/04/2020,
