id,hospital_name,site_name,lat,lon,geo_qual,street,house_number,postcode,city,cc,country,cap_beds,cap_prac,cap_rooms,emergency,facility_type,public_private,list_specs,tel,email,url,ref_date,pub_date,comments
1301,Koch Róbert Kórház és Rendelőintézet,,48.29624,20.72746,1,Dankó Pista u.,80,3780,Edelény,HU,Hungary,235,,,,,,,48-524-040,,,01/02/2020,16/04/2020,
1345,Tiszaújváros Városi Rendelőintézet,,47.93365,21.03852,1,Bethlen Gábor út,11-13,3580,Tiszaújváros,HU,Hungary,0,,,,,,,49-544600,,,01/02/2020,16/04/2020,
1391,Sárospatak Város Rendelőintézete,,48.32239,21.56799,1,Comenius u.,20,3950,Sárospatak,HU,Hungary,0,,,,,,,47-513-110,,,01/02/2020,16/04/2020,
1400,Szántó J. Endre Egyesített Szociális és Egészségügyi Intézet,,48.1597,21.18706,1,Bekecsi út,10,3900,Szerencs,HU,Hungary,0,,,,,,,47-361 758,,,01/02/2020,16/04/2020,
1407,Sátoraljaújhelyi Erzsébet Kórház,,48.39786,21.65208,1,Mártírok u.,9,3980,Sátoraljaújhely,HU,Hungary,351,,,,,,,47-525-300,,,01/02/2020,16/04/2020,
M058,Kazincbarcikai Kórház Nonprofit Kft.,,48.25392,20.61829,1,Május 1 út,56,3700,Kazincbarcika,HU,Hungary,342,,,,,,,48-514-800,,,01/02/2020,16/04/2020,
N684,Almási Balogh Pál Kórház,,48.20926,20.29133,1,Béke u.,1-3,3600,Ózd,HU,Hungary,340,,,,,,,48-574400,,,01/02/2020,16/04/2020,
R730,Borsod-Abaúj-Zemplén Megyei Központi Kórház és Egyetemi Oktatókórház,,48.11639,20.79012,1,Szentpéteri kapu,72-76,3526,Miskolc,HU,Hungary,3472,,,,,,,46-515200,,,01/02/2020,16/04/2020,
1454,Csongrád Megyei Egészségügyi Ellátó Központ Hódmezővásárhely - Makó,,46.41416,20.31407,1,Dr. Imre József u.,2,6800,Hódmezővásárhely,HU,Hungary,591,,,,,,,62-532-222,,,01/02/2020,16/04/2020,
1484,Csongrád Megyei Mellkasi Betegségek Szakkórháza,,46.21754,20.23585,1,Alkotmány u.,36,6772,Deszk,HU,Hungary,187,,,,,,,62-571-511,,,01/02/2020,16/04/2020,
1487,Dr. Bugyi István Kórház,,46.66167,20.25548,1,Sima Ferenc u.,44-58,6600,Szentes,HU,Hungary,428,,,,,,,63-313-244,,,01/02/2020,16/04/2020,
2917,Szegedi Tudományegyetem Szent-Györgyi Albert Klinikai Központ,,46.2463,20.1484,1,Tisza Lajos krt.,107,6725,Szeged,HU,Hungary,1821,,,,,,,62-545007,,,01/02/2020,16/04/2020,
M226,Kisteleki Térségi Egészségügyi Központ Nonprofit Kft.,,46.47175,19.97795,1,Kossuth u.,19,6760,Kistelek,HU,Hungary,0,,,,,,,62-597036,,,01/02/2020,16/04/2020,
1568,Fejér Megyei Szent György Egyetemi Oktató Kórház,,47.192832982233064,18.4378503606573,1,Seregélyesi út,3,8000,Székesfehérvár,HU,Hungary,1571,,,,,,,22-535500,,,01/02/2020,16/04/2020,
C975,Napfény 2001 Szociális Szolgáltató Közhasznú Nonprofit Kft.,,47.05436,18.9138,1,Rózsahegyi út,3,2458,Kulcs,HU,Hungary,0,,,,,,,25-251063,,,01/02/2020,16/04/2020,
H059,Bicskei Egészségügyi Központ Szolgáltató Nonprofit Kft.,,47.49198,18.63631,1,Kossuth tér,17,2060,Bicske,HU,Hungary,0,,,,,,,22-567550,,,01/02/2020,16/04/2020,
M934,Szent Pantaleon Kórház-Rendelőintézet Dunaújváros,,46.96408,18.94237,1,Korányi S. utca,4-6,2400,Dunaújváros,HU,Hungary,681,,,,,,,25-550550,,,01/02/2020,16/04/2020,
1601,Csornai Margit Kórház,,47.61106,17.24695,1,Soproni út,64,9300,Csorna,HU,Hungary,156,,,,,,,96-590-500,,,01/02/2020,16/04/2020,
1630,Lumniczer Sándor Kórház-Rendelőintézet,,47.59489,17.02417,1,Dr. Lumniczer Sándor u.,10,9330,Kapuvár,HU,Hungary,278,,,,,,,96-596-501,,,01/02/2020,16/04/2020,
1640,Petz Aladár Megyei Oktató Kórház,,47.66905,17.64558,1,Vasvári Pál u.,2-4,9024,Győr,HU,Hungary,1483,,,,,,,96-418-244,,,01/02/2020,16/04/2020,
1644,Karolina Kórház és Rendelőintézet,,47.87284,17.26899,1,Régi Vámház tér,2-4,9200,Mosonmagyaróvár,HU,Hungary,311,,,,,,,96-574-600,,,01/02/2020,16/04/2020,
1663,Soproni Erzsébet Oktató Kórház és Rehabilitációs Intézet,,47.67673,16.59738,1,Győri út,15,9400,Sopron,HU,Hungary,1001,,,,,,,99-514200,,,01/02/2020,16/04/2020,
2948,KARDIREX Egészségügyi Központ Győr Kft.,,47.67074,17.63949,1,Táncsics Mihály u.,43,9024,Győr,HU,Hungary,0,,,,,,,96-516-320,,,01/02/2020,16/04/2020,
1683,Gróf Tisza István Kórház,,47.22605,21.54331,1,Orbán Balázs tér,1,4100,Berettyóújfalu,HU,Hungary,666,,,,,,,54-507555,,,01/02/2020,16/04/2020,
2894,Debreceni Egyetem Klinikai Központ,,47.55656,21.62837,1,Nagyerdei krt.,98,4032,Debrecen,HU,Hungary,1710,,,,,,,52-411717,,,01/02/2020,16/04/2020,
R787,Debreceni Egyetem Kenézy Gyula Egyetemi Kórház,,47.53421,21.61161,1,Bartók Béla u.,2-26,4031,Debrecen,HU,Hungary,1183,,,,,,,52-511777,,,01/02/2020,16/04/2020,
2899,Mátrai Gyógyintézet,,47.86820983886719,19.97793960571289,1,Külterület,,3233,Mátraháza,HU,Hungary,385,,,,,,,37-574-503,,,01/02/2020,16/04/2020,
N581,Albert Schweitzer Kórház-Rendelőintézet,,47.67125,19.68375,1,Balassi Bálint út,16,3000,Hatvan,HU,Hungary,325,,,,,,,37-341033,,,01/02/2020,16/04/2020,
N585,Markhot Ferenc Oktatókórház és Rendelőintézet,,47.90449,20.37251,1,Széchenyi u.,27-29,3300,Eger,HU,Hungary,990,,,,,,,36-410313,,,01/02/2020,16/04/2020,
N682,Bugát Pál Kórház,,47.788,19.92984,1,Dózsa György út,20-22,3200,Gyöngyös,HU,Hungary,392,,,,,,,37-311399,,,01/02/2020,16/04/2020,
1865,Vaszary Kolos Kórház,,47.79097,18.74496,1,Petőfi Sándor u.,26-28,2500,Esztergom,HU,Hungary,598,,,,,,,33-542300,,,01/02/2020,16/04/2020,
1871,Selye János Kórház,,47.73518,18.16841,1,Széchenyi u.,2,2921,Komárom,HU,Hungary,95,,,,,,,34-342-840,,,01/02/2020,16/04/2020,
1876,Szent Borbála Kórház,,47.58126283241067,18.392831651990644,2,Dózsa Gy. u.,77,2800,Tatabánya,HU,Hungary,871,,,,,,,34-515488,,,01/02/2020,16/04/2020,
K404,Kastélypark Klinika Egészségügyi Szolgáltató Kft.,,47.51056,19.10448,1,Törökőr u.,40,1145,Budapest,HU,Hungary,10,,,,,,,34-381731,,,01/02/2020,16/04/2020,
1903,Dr. Kenessey Albert Kórház-Rendelőintézet,,48.07975,19.308,1,Rákóczi fejedelem út,125-127,2660,Balassagyarmat,HU,Hungary,617,,,,,,,35-505-050,,,01/02/2020,16/04/2020,
1928,Szent Lázár Megyei Kórház,,48.113810299415086,19.81118927069561,1,Füleki út,54-56,3100,Salgótarján,HU,Hungary,687,,,,,,,32-522000,,,01/02/2020,16/04/2020,
1945,Margit Kórház,,47.91897,19.69337,2,Semmelweis u.,15-17,3060,Pásztó,HU,Hungary,175,,,,,,,32-561000,,,01/02/2020,16/04/2020,
1980,Dr. Halász Géza Szakorvosi Rendelőintézet,,47.18829,19.32209,1,Bartók B. u.,61,2370,Dabas,HU,Hungary,0,,,,,,,29-360-366,,,01/02/2020,16/04/2020,
2010,Pest Megyei Flór Ferenc Kórház,,47.5389,19.25464,2,Semmelweis tér,1,2143,Kistarcsa,HU,Hungary,772,,,,,,,28-506-800,,,01/02/2020,16/04/2020,
2049,Szent Rókus Kórház és Intézményei,,47.49556,19.06738,1,Gyulai Pál u.,2,1085,Budapest,HU,Hungary,360,,,,,,,1-2356500,,,01/02/2020,16/04/2020,
2052,Szentendre Város Egészségügyi Intézményei,,47.66716,19.07431,1,Kanonok u.,1,2000,Szentendre,HU,Hungary,0,,,,,,,26-501440,,,01/02/2020,16/04/2020,
2057,Szigetszentmiklós Szakorvosi Rendelőintézet,,47.33299,19.00431,1,Viola utca,1,2310,Szigetszentmiklós,HU,Hungary,0,,,,,,,24-524148,,,01/02/2020,16/04/2020,
2073,Tüdőgyógyintézet Törökbálint,,47.42938,18.91431,1,Munkácsy M. u.,70,2045,Törökbálint,HU,Hungary,310,,,,,,,23-511-580,,,01/02/2020,16/04/2020,
2090,Vecsés Város Egészségügyi Szolgálat,,47.405159,19.2634093,1,Telepi út,68,2220,Vecsés,HU,Hungary,0,,,,,,,29-551-470,,,01/02/2020,16/04/2020,
2095,Jávorszky Ödön Kórház,,47.78267,19.14772,1,Argenti Döme tér,1-3,2600,Vác,HU,Hungary,522,,,,,,,27-620620,,,01/02/2020,16/04/2020,
2103,Dr. Romics László Egészségügyi Intézmény,,47.37336,18.9208,1,Felső u.,39,2030,Érd,HU,Hungary,0,,,,,,,23-365-232,,,01/02/2020,16/04/2020,
2911,"""URBS PRO PATIENTE"" Közh. Np. KFT",,47.62282943725586,19.049142837524414,2,Dunapart,4199/3,2011,Budakalász,HU,Hungary,462,,,,,,,26-325075,,,01/02/2020,16/04/2020,
N588,Misszió Egészségügyi Központ,,47.6627,19.27313,1,Gyermekliget u.,30,2112,Veresegyház,HU,Hungary,30,,,,,,,28-389625,,,01/02/2020,16/04/2020,
N593,Toldy Ferenc Kórház és Rendelőintézet,,47.17216,19.81628,1,Törteli út,1-3,2700,Cegléd,HU,Hungary,740,,,,,,,53-310011,,,01/02/2020,16/04/2020,
R595,JUMP CONSULTING Korlátolt Felelősségű Társaság,,47.45603,18.92573,1,Árvácska u.,21,2040,Budaörs,HU,Hungary,0,,,,,,,70-3324761,,,01/02/2020,16/04/2020,
S104,Százhalombattai Egészségügyi Közalapítvány,,47.31707,18.90968,2,Szent István tér,3,2440,Százhalombatta,HU,Hungary,0,,,,,,,23-354043,,,01/02/2020,16/04/2020,
2137,Somogy Megyei Kaposi Mór Oktató Kórház,,46.35964,17.7974,1,Tallián Gy. u.,20-32,7400,Kaposvár,HU,Hungary,1447,,,,,,,82-501300,,,01/02/2020,16/04/2020,
2162,Siófoki Kórház-Rendelőintézet,,46.90265,18.04746,1,Semmelweis u.,1,8600,Siófok,HU,Hungary,327,,,,,,,84-501700,,,01/02/2020,16/04/2020,
3205,Kistérségi Járóbetegellátó Központ,,45.95658,17.46227,1,Kálmán Imre u.,10,7570,Barcs,HU,Hungary,0,,,,,,,82-565490,,,01/02/2020,16/04/2020,
A216,Egészségügyi Nonprofit Kft.,,46.74586,17.55713,1,Szent István u.,27,8640,Fonyód,HU,Hungary,0,,,,,,,85-560970,,,01/02/2020,16/04/2020,
N683,Nagyatádi Kórház,,46.23214,17.36132,1,Bajcsy-Zsilinszky u.,1,7500,Nagyatád,HU,Hungary,356,,,,,,,82-504400,,,01/02/2020,16/04/2020,
2230,Felső-Szabolcsi Kórház,,48.20779,22.08852,1,Árpád u.,26,4600,Kisvárda,HU,Hungary,584,,,,,,,45-502100,,,01/02/2020,16/04/2020,
N599,Szabolcs-Szatmár-Bereg Megyei Kórházak és Egyetemi Oktatókórház,,47.95073,21.72754,1,Szent István u.,68,4400,Nyíregyháza,HU,Hungary,2974,,,,,,,42-599700,,,01/02/2020,16/04/2020,
2324,Jász-Nagykun-Szolnok Megyei Hetényi Géza Kórház-Rendelőintézet,,47.15749,20.17215,1,Tószegi út,21,5000,Szolnok,HU,Hungary,1229,,,,,,,56-503710,,,01/02/2020,16/04/2020,
2378,Kátai Gábor Kórház,,47.3251,20.9144,1,Zöldfa u.,48,5300,Karcag,HU,Hungary,483,,,,,,,59-507111,,,01/02/2020,16/04/2020,
8002,MÁV Kórház és Rendelőintézet,,47.17425,20.20837,1,Verseghy út,6-8,5000,Szolnok,HU,Hungary,269,,,,,,,56-524633,,,01/02/2020,16/04/2020,
N586,Mezőtúri Kórház és Rendelőintézet,,47.08178349632034,20.32890369812686,2,Kossuth L. út,9-11,5400,Mezőtúr,HU,Hungary,142,,,,,,,56-550440,,,01/02/2020,16/04/2020,
N596,Jászberényi Szent Erzsébet Kórház,,47.49378,19.91113,1,Szelei út,2,5100,Jászberény,HU,Hungary,298,,,,,,,57-500200,,,01/02/2020,16/04/2020,
2392,Bonyhádi Kórház és Rendelőintézet,,46.29873,18.52622,1,Bajcsy-Zsilinszky E. u.,25,7150,Bonyhád,HU,Hungary,140,,,,,,,74-550990,,,01/02/2020,16/04/2020,
2425,Tolna Megyei Balassa János Kórház,,46.34526,18.70109,1,Béri Balogh Á. u.,5-7,7100,Szekszárd,HU,Hungary,962,,,,,,,74-501500,,,01/02/2020,16/04/2020,
2436,Paksi Gyógyászati Központ,,46.62031,18.85752,1,Táncsics M. u.,13,7030,Paks,HU,Hungary,0,,,,,,,75-830740,,,01/02/2020,16/04/2020,
N582,Dombóvári Szent Lukács Kórház,,46.38394,18.14509,1,Kórház u.,39-41,7200,Dombóvár,HU,Hungary,400,,,,,,,74-564085,,,01/02/2020,16/04/2020,
2531,Szent László Kórház,,47.24977,16.94483,1,Rákóczi Ferenc u.,30,9600,Sárvár,HU,Hungary,201,,,,,,,95-523-007,,,01/02/2020,16/04/2020,
N595,Markusovszky Egyetemi Oktatókórház,,47.2389,16.61924,1,Markusovszky Lajos u.,5,9700,Szombathely,HU,Hungary,1673,,,,,,,94-311542,,,01/02/2020,16/04/2020,
2535,Magyar Imre Kórház,,47.11155,17.56382,1,Korányi F. u.,1,8400,Ajka,HU,Hungary,429,,,,,,,88-521-800,,,01/02/2020,16/04/2020,
2586,Gróf Esterházy Kórház és Rendelőintézeti Szakrendelő,,47.32734,17.47035,1,Jókai u.,5-9,8500,Pápa,HU,Hungary,276,,,,,,,89-514000,,,01/02/2020,16/04/2020,
2601,Veszprém Megyei Tüdőgyógyintézet,,47.203128814697266,17.61626625061035,2,049/2. hrsz,,8582,Farkasgyepű,HU,Hungary,214,,,,,,,89-358013,,,01/02/2020,16/04/2020,
2611,Zirci Erzsébet Kórház-Rendelőintézet,,47.256813049316406,17.858055114746094,2,József A. u.,17-19,8420,ZIRC,HU,Hungary,137,,,,,,,88-593615,,,01/02/2020,16/04/2020,
2893,Állami Szívkórház,,46.95614,17.89566,1,Gyógy tér,2,8230,Balatonfüred,HU,Hungary,427,,,,,,,87-584584,,,01/02/2020,16/04/2020,
C149,Pannon Reprodukciós Intézet és Szolgáltató Kft.,,46.88361,17.43736,1,Bartók B. u.,1-3,8300,Tapolca,HU,Hungary,,,,,,,,87-510365,,,01/02/2020,16/04/2020,
H505,Szent Donát Várpalota Kórház Egészségügyi és Szolgáltató Kft.,,47.20202,18.1424,1,Honvéd u. 2-3. sz.,,8100,Várpalota,HU,Hungary,253,,,,,,,88-471683,,,01/02/2020,16/04/2020,
N592,Deák Jenő Kórház,,46.88434,17.44181,1,Ady Endre u.,1-3,8300,Tapolca,HU,Hungary,156,,,,,,,87-412446,,,01/02/2020,16/04/2020,
N594,Csolnoky Ferenc Kórház,,47.09147801672974,17.909803574712203,2,Kórház u.,1,8200,Veszprém,HU,Hungary,1125,,,,,,,88-556556,,,01/02/2020,16/04/2020,
2703,Keszthelyi Kórház,,46.76905,17.25109,1,Ady Endre u.,2,8360,Keszthely,HU,Hungary,242,,,,,,,83-311-060,,,01/02/2020,16/04/2020,
2734,Zala Megyei Szent Rafael Kórház,,46.8348,16.84679,1,Zrínyi Miklós u.,1,8900,Zalaegerszeg,HU,Hungary,1016,,,,,,,92-507-500,,,01/02/2020,16/04/2020,
2747,Kanizsai Dorottya Kórház,,46.45252,16.99999,1,Szekeres József u.,2-8,8800,Nagykanizsa,HU,Hungary,490,,,,,,,93-502 000,,,01/02/2020,16/04/2020,
N597,Hévízgyógyfürdő és Szent András Reumakórház,,46.78653,17.19034,1,Dr. Schulhof Vilmos sétány,1,8380,Hévíz,HU,Hungary,264,,,,,,,83-501 700,,,01/02/2020,16/04/2020,
0765,HT Medical Center Egészségügyi Kereskedelmi és Szolgáltató Kft.,,47.47904,19.25769,1,Pesti út,177,1173,Budapest,HU,Hungary,0,,,,,,,1-2575731,,,01/02/2020,16/04/2020,
2872,Magyarországi Református Egyház Bethesda Gyermekkórháza,,47.51782,19.08846,1,Bethesda u.,3,1146,Budapest,HU,Hungary,160,,,,,,,1-4222704,,,01/02/2020,16/04/2020,
2873,Bajcsy-Zsilinszky Kórház és Rendelőintézet,,47.4792,19.16297,1,Maglódi út,89-91,1106,Budapest,HU,Hungary,804,,,,,,,1-4327500,,,01/02/2020,16/04/2020,
2877,Heim Pál Országos Gyermekgyógyászati Intézet,,47.47818,19.0922,1,Üllői út,86,1089,Budapest,HU,Hungary,564,,,,,,,1-4599100,,,01/02/2020,16/04/2020,
2878,Dél-pesti Centrumkórház - Országos Hematológiai és Infektológiai Intézet,,47.47778,19.09015,1,Nagyvárad tér,1,1097,Budapest,HU,Hungary,1395,,,,,,,1-4555701,,,01/02/2020,16/04/2020,
2879,Jahn Ferenc Dél-pesti Kórház,,47.42387,19.13177,1,Köves u.,1,1204,Budapest,HU,Hungary,1253,,,,,,,1-2896200,,,01/02/2020,16/04/2020,
2880,"Észak-Közép-budai Centrum, Új Szent János Kórház és Szakrendelő",,47.50832,19.00615,1,Diós árok,1-3,1125,Budapest,HU,Hungary,1089,,,,,,,1-4584510,,,01/02/2020,16/04/2020,
2886,Péterfy Kórház-Rendelőintézet és Manninger Jenő Országos Traumatológiai Intézet,,47.50204,19.07946,1,Péterfy Sándor u.,8-20,1076,Budapest,HU,Hungary,1537,,,,,,,1-4614700,,,01/02/2020,16/04/2020,
2887,Nyírő Gyula Országos Pszichiátriai és Addiktológiai Intézet,,47.5282,19.07993,1,Lehel u.,59,1135,Budapest,HU,Hungary,654,,,,,,,1-4512600,,,01/02/2020,16/04/2020,
2889,Szent Imre Egyetemi Oktatókórház,,47.46857,19.03413,1,Tétényi út,12-16,1115,Budapest,HU,Hungary,678,,,,,,,1-4648600,,,01/02/2020,16/04/2020,
2890,Károlyi Sándor Kórház,,47.55831,19.10359,1,Nyár u.,103,1041,Budapest,HU,Hungary,377,,,,,,,1-3600091,,,01/02/2020,16/04/2020,
2891,Uzsoki utcai Kórház,,47.51856,19.10215,1,Uzsoki u.,29-41,1145,Budapest,HU,Hungary,858,,,,,,,1-4673700,,,01/02/2020,16/04/2020,
2896,Gottsegen György Országos Kardiológiai Intézet,,47.47686,19.08453,1,Haller u.,29,1096,Budapest,HU,Hungary,265,,,,,,,1-2152139,,,01/02/2020,16/04/2020,
2897,Országos Korányi Pulmonológiai Intézet,,47.5220979,18.9415655,1,Pihenő út,1,1121,Budapest,HU,Hungary,554,,,,,,,1-3913200,,,01/02/2020,16/04/2020,
2903,Országos Klinikai Idegtudományi Intézet,,47.51806,19.0979,1,Amerikai út,57,1145,Budapest,HU,Hungary,175,,,,,,,1-4679300,,,01/02/2020,16/04/2020,
2906,Országos Onkológiai Intézet,,47.50031,19.02008,1,Ráth György u.,7-9,1122,Budapest,HU,Hungary,347,,,,,,,1-2248600,,,01/02/2020,16/04/2020,
2907,Országos Reumatológiai és Fizioterápiás Intézet,,47.51778,19.03655,1,Frankel Leó út,25-29,1023,Budapest,HU,Hungary,402,,,,,,,1-4388300,,,01/02/2020,16/04/2020,
2910,Országos Sportegészségügyi Intézet,,47.47916,19.03101,1,Karolina út,27,1113,Budapest,HU,Hungary,100,,,,,,,1-4886100,,,01/02/2020,16/04/2020,
2913,Országos Orvosi Rehabilitációs Intézet,,47.52178,18.93409,1,Szanatórium u.,19,1121,Budapest,HU,Hungary,422,,,,,,,1-3911901,,,01/02/2020,16/04/2020,
2915,Semmelweis Egyetem,,47.48715,19.06738,1,Üllői út,26,1085,Budapest,HU,Hungary,2193,,,,,,,1-3172400,,,01/02/2020,16/04/2020,
4026,Magyarországi Zsidó Hitközösségek Szövetsége Szeretetkórháza,,47.51732,19.09894,1,Amerikai út,53-55,1145,Budapest,HU,Hungary,378,,,,,,,1-2735200,,,01/02/2020,16/04/2020,
6072,Budapesti Szent Ferenc Kórház,,47.52686,18.97555,1,Széher út,73,1021,Budapest,HU,Hungary,65,,,,,,,1-3928200,,,01/02/2020,16/04/2020,
7610,Belvárosi Lipótváros Egészségügyi Szolgálat,,47.50187,19.05262,1,Hercegprímás u.,14-16,1051,Budapest,HU,Hungary,0,,,,,,,1-4288112,,,01/02/2020,16/04/2020,
7990,Vadaskert Alapítvány A Gyermek Lelki Egészségéért,,47.52998,18.97657,1,Lipótmezei út,1-5,1021,Budapest,HU,Hungary,50,,,,,,,1-3921400,,,01/02/2020,16/04/2020,
8714,KAÁLI Ambuláns Nőgyógyászati Intézet Kft.,,47.5027012,19.0055838,1,Istenhegyi út,54/a,1125,Budapest,HU,Hungary,,,,,,,,1-2022802,,,01/02/2020,16/04/2020,
A275,Budavári Önkormányzat Egészségügyi Szolgálat,,47.504,19.02196,1,Maros u.,16/b,1122,Budapest,HU,Hungary,0,,,,,,,1-3565044,,,01/02/2020,16/04/2020,
C030,Sterilitás Egészségügyi Ellátó Kft.,,47.47595,18.98662,1,Törökbálinti út,56,1112,Budapest,HU,Hungary,,,,,,,,1-3097755,,,01/02/2020,16/04/2020,
C247,Forgács Intézet Egészségügyi és Szolgáltató Kft.,,47.44569,19.11558,1,Kossuth Lajos u.,143,1205,Budapest,HU,Hungary,,,,,,,,1-2852091,,,01/02/2020,16/04/2020,
C278,Kelen Kórház Egészségügyi Ellátó és Szolgáltató Kft.,,47.4612,19.02595,1,Than Károly u.,20,1119,Budapest,HU,Hungary,0,,,,,,,1-2050205,,,01/02/2020,16/04/2020,
H025,XVI. Kerület Kertvárosi Egészségügyi Szolgálata,,47.509979,19.1895542,1,Tekla u.,2/c,1163,Budapest,HU,Hungary,0,,,,,,,1-4011342,,,01/02/2020,16/04/2020,
H043,Szent Margit Rendelőintézet Nonprofit Kft.,,47.54508,19.03352,1,Vörösvári út,88-96,1032,Budapest,HU,Hungary,0,,,,,,,1-3886924,,,01/02/2020,16/04/2020,
H915,Budai Egészségközpont Kft.,,47.49139,19.01956,1,Nagy Jenő u.,8,1126,Budapest,HU,Hungary,125,,,,,,,1-8877900,,,01/02/2020,16/04/2020,
K358,Ars Medica Lézerklinika Kft.,,47.49363,19.05525,1,Petőfi Sándor u.,3,1052,Budapest,HU,Hungary,0,,,,,,,1-2667766,,,01/02/2020,16/04/2020,
K403,Magyar Honvédség Egészségügyi Központ,,47.53017,19.07111,1,Róbert Károly krt.,44,1134,Budapest,HU,Hungary,1888,,,,,,,1-4651800,,,01/02/2020,16/04/2020,
K405,Premed Pharma Kft.,,47.46788,19.00329,1,Rétköz u.,18,1118,Budapest,HU,Hungary,0,,,,,,,23-889700,,,01/02/2020,16/04/2020,
K409,Istenhegyi Magánklinika Egészségügyi Szolgáltató Zrt.,,47.50092,19.00802,1,Istenhegyi út,29-31,1125,Budapest,HU,Hungary,0,,,,,,,1-2245424,,,01/02/2020,16/04/2020,
K413,Pestszentlőrinc-Pestszentimre Egészségügyi Szolgáltató Nonprofit Kft.,,47.44375,19.18174,1,Thököly út,3,1183,Budapest,HU,Hungary,0,,,,,,,1-2971210,,,01/02/2020,16/04/2020,
K558,XIII. kerületi Egészségügyi Szolgálat Közhasznú Nonprofit Kft.,,47.52966,19.08091,1,Szegedi út,17,1139,Budapest,HU,Hungary,0,,,,,,,1-4524200,,,01/02/2020,16/04/2020,
K620,Ferencvárosi Egészségügyi Szolgáltató Kiemelkedően Közhasznú Nonprofit Kft.,,47.47678,19.07608,1,Mester u.,45,1095,Budapest,HU,Hungary,0,,,,,,,1-4554526,,,01/02/2020,16/04/2020,
M915,Betegápoló Irgalmas Rend,,47.51947,19.03627,1,Frankel Leó utca,54,1023,Budapest,HU,Hungary,736,,,,,,,1-4388641,,,01/02/2020,16/04/2020,
N511,Szent Margit Kórház,,47.53925,19.03111,1,Bécsi út,132,1032,Budapest,HU,Hungary,456,,,,,,,1-2502170,,,01/02/2020,16/04/2020,
