id,hospital_name,site_name,lat,lon,geo_qual,street,house_number,postcode,city,cc,country,cap_beds,cap_prac,cap_rooms,emergency,facility_type,public_private,list_specs,tel,email,url,ref_date,pub_date,comments
00092584000003,"Nemocnice Znojmo, pøíspìvková organizace",,48.851687775766,16.051031568182,1,Dyjská,3897/1,66902,Znojmo,CZ,Czech Republic,,,,,Nemocnice,,,515215557,reditelstvi@nemzn.cz,http://www.nemzn.cz,01/04/2020,17/04/2020,
07579969000000,"Sv. Alžbìta Na Slupi, s.r.o.",,50.069242948085,14.420391148211,1,Na slupi,448/6,12800,Praha,CZ,Czech Republic,,,,,Léèebna pro dlouhodobì nemocné (LDN),,,,,,01/04/2020,17/04/2020,
08176302000000,Sušická nemocnice s.r.o.,,49.230032539188,13.526477215828,1,Chmelenská,117,34201,Sušice,CZ,Czech Republic,,,,,Nemocnice,,"Samost. ordinace všeob. prakt. lékaøe, Sam.ord.prakt.lékaøe pro dìti a dorost, Samostatná ordinace PL - gynekologa, Zaøízení LPS",,,,01/04/2020,17/04/2020,
08208778000000,"REHAMEDICA Žacléø, a.s.",,50.650769057509,15.908807618745,1,J. E. Purkynì,229,54201,Žacléø,CZ,Czech Republic,,,,,Léèebna pro dlouhodobì nemocné (LDN),,,,,,01/04/2020,17/04/2020,
05327296000000,Chronicare Mund s.r.o.,,49.249986536125,16.576179881824,1,Terezy Novákové,2260/62b,62100,Brno,CZ,Czech Republic,,,,,Nemocnice následné péèe,,,,sekretariat@chronicaregroup.cz,,01/04/2020,17/04/2020,
07628196000000,"Filimed s.r.o., Nemocnice Tøebotov",,49.970422775411,14.294006298986,1,V Lesoparku,81,25226,Tøebotov,CZ,Czech Republic,,,,,Nemocnice následné péèe,,,,,http://nemocnice-trebotov.cz,01/04/2020,17/04/2020,
05157005000000,"Vividus Medical, s.r.o.",,49.249986536125,16.576179881824,1,Terezy Novákové,2260/62b,62100,Brno,CZ,Czech Republic,,,,,Léèebna pro dlouhodobì nemocné (LDN),,,,josef.vasicek@medonet.cz,https://www.vividus-medical.cz/,01/04/2020,17/04/2020,
47682795000005,"Nemocnice Šumperk a.s., LDN",,49.882593483971,16.862041083992,1,Smetanova,187/13,78901,Zábøeh,CZ,Czech Republic,,,,,Léèebna pro dlouhodobì nemocné (LDN),,,583335004,info@nemocnicesumperk.cz,http://www.nemocnicesumperk.cz,01/04/2020,17/04/2020,
44947909000000,"Nemocnice Tišnov, pøíspìvková organizace",,49.347928733943,16.433582063812,1,Purkyòova,279,66601,Tišnov,CZ,Czech Republic,,,,,Nemocnice následné péèe,,,549410500,info@nemtisnov.cz,http://www.nemtisnov.cz,01/04/2020,17/04/2020,
26429683000000,"MEDITERRA - Sedlèany, s.r.o.",,49.658718525945,14.426318165488,1,Tyršova,161,26401,Sedlèany,CZ,Czech Republic,,,,,Nemocnice následné péèe,,,318841500,info.sed@mediterra.cz,http://www.nemocnice-sedlcany.cz,01/04/2020,17/04/2020,
26095157000005,"Nemocnice Jindøichùv Hradec, a.s., LDN",,49.137967792991,15.004019505277,1,Italských legií,462,37701,Jindøichùv Hradec,CZ,Czech Republic,,,,,Léèebna pro dlouhodobì nemocné (LDN),,,384376111,sekretariat@nemjh.cz,http://www.nemjh.cz,01/04/2020,17/04/2020,
60774916000000,Interna Zábøeh s.r.o.,,49.88238302766,16.86344752099,1,Jiráskova,123/24,78901,Zábøeh,CZ,Czech Republic,,,,,Nemocnice následné péèe,,,583484280,spicka@interna-zabreh.cz,http://www.interna-zabreh.cz,01/04/2020,17/04/2020,
46965033000001,SurGal Clinic s.r.o.,,49.17788753663,16.573116845921,1,Kamenice,811/32,62500,Brno,CZ,Czech Republic,,,,,Léèebna pro dlouhodobì nemocné (LDN),,,532149369,burianova@surgalclinic.cz,http://www.surgalclinic.cz,01/04/2020,17/04/2020,
27207064000000,Nemocnice  Na Pleši s.r.o.,,49.833655140774,14.286168859978,1,,110,26204,Nová Ves pod Pleší,CZ,Czech Republic,,,,,Nemocnice,,,318541444,sekretariat@naplesi.cz,http://www.naplesi.cz,01/04/2020,17/04/2020,
06199518000000,"Nemocnice Litomìøice, a.s.",,50.540982376608,14.143310616457,1,Žitenická,2084,41201,Litomìøice,CZ,Czech Republic,,,,,Nemocnice,,"Porodnice, Samost. ordinace všeob. prakt. lékaøe, Sam.ord.prakt.lékaøe pro dìti a dorost, Zaøízení LPS",416723111,info@nemocnice-lt.cz,www.nemocnice-lt.cz,01/04/2020,17/04/2020,
05421888001000,"MMN, a.s., Nemocnice Semily",,50.597419159169,15.353305519404,1,3. kvìtna,421,51301,Semily,CZ,Czech Republic,,,,,Nemocnice,,"Samostatná odborná laboratoø, Zaøízení LPS",481661111,vedeni@nemsem.cz,http://www.nemsem.cz,01/04/2020,17/04/2020,
05421888000000,"MMN, a.s., Nemocnice Jilemnice",,50.611448498519,15.499552173743,1,Metyšova,465,51401,Jilemnice,CZ,Czech Republic,,,,,Nemocnice,,"Porodnice, Samostatná odborná laboratoø, Zaøízení LPS, Hemodialyzaèní støedisko",481661111,vedeni@nemsem.cz,http://www.nemsem.cz,01/04/2020,17/04/2020,
26376709000000,"Nemocnice Mariánské Láznì, s.r.o.",,49.960856993755,12.704080867092,1,U Nemocnice,91/3,35301,Mariánské Láznì,CZ,Czech Republic,,,,,Nemocnice následné péèe,,,354474222,info@neml.cz,http://www.neml.eu,01/04/2020,17/04/2020,
26001551000008,Oblastní nemocnice Jièín a.s,,50.439064218742,15.355933814005,1,Bolzanova,36,50601,Jièín,CZ,Czech Republic,,,,,Nemocnice,,,493582111,nemjc@nemjc.cz,http://www.nemjc.cz,01/04/2020,17/04/2020,
27256456000022,"Oblastní nemocnice Mladá Boleslav, a.s., nemocnice Støedoèeského kraje",,50.417358672161,14.910179110828,1,Boženy Nìmcové,452/10,29301,Mladá Boleslav,CZ,Czech Republic,,,,,Nemocnice,,,326742111,sekretariat@onmb.cz,http://www.klaudianovanemocnice.cz,01/04/2020,17/04/2020,
26000202000016,"Oblastní nemocnice Náchod a.s., LDN Jaromìø",,50.358020717003,15.906850549992,1,Národní,46,55101,Jaromìø,CZ,Czech Republic,,,,,Léèebna pro dlouhodobì nemocné (LDN),,,,,http://www.nemocnicenachod.cz,01/04/2020,17/04/2020,
04679954000000,Chronicare Nord s.r.o.,,49.795395327664,18.244005711467,1,Pavlovova,2626/33,70030,Ostrava,CZ,Czech Republic,,,,,Nemocnice následné péèe,,,,,,01/04/2020,17/04/2020,
26397943000000,Masarykova nemocnice Rakovník s.r.o.,,50.108022896676,13.715389305508,1,Dukel. hrdinù,200,26901,Rakovník,CZ,Czech Republic,,,,,Nemocnice,,"Porodnice, Samost. ordinace všeob. prakt. lékaøe, Samostatná ordinace PL - gynekologa, Zdravotnická dopravní služba",313525111,nemocnice@nemorako.cz,http://www.nemorako.cz,01/04/2020,17/04/2020,
00849081001001,"Odborný léèebný ústav Paseka, pøíspìvková organizace, odborné ambulance",,49.586928334653,17.228056750218,1,Karafiátová,525/5,77900,Olomouc,CZ,Czech Republic,,,,,Léèebna pro dlouhodobì nemocné (LDN),,,585007999,polzerova@olupaseka.cz,www.olupaseka.cz,01/04/2020,17/04/2020,
26000202000015,Oblastní nemocnice Náchod a.s.,,50.406427369159,16.164621121175,1,Bartoòova,951,54701,Náchod,CZ,Czech Republic,,,,,Nemocnice,,,,,http://www.nemocnicenachod.cz,01/04/2020,17/04/2020,
27161838000000,Nemocnice Èeský Brod s.r.o.,,50.073121283285,14.852432431746,1,Žižkova,282,28201,Èeský Brod,CZ,Czech Republic,,,,,Nemocnice následné péèe,,,321610868,info@nem-cb.cz,http://www.nem-cb.cz,01/04/2020,17/04/2020,
46885251000011,"PRIVAMED a.s., Mìstská nemocnice Plzeò",,49.764854203946,13.359323755818,1,Kotíkovská,917/17,32300,Plzeò,CZ,Czech Republic,,,,,Nemocnice,,,377182111,informace@privamed.cz,http://www.privamed.cz,01/04/2020,17/04/2020,
46885251000010,"PRIVAMED a.s., Mìstská nemocnice Plzeò",,49.764518070978,13.359095252803,1,Kotíkovská,1591/17a,32300,Plzeò,CZ,Czech Republic,,,,,Nemocnice,,,377182111,informace@privamed.cz,http://www.privamed.cz,01/04/2020,17/04/2020,
27283933000005,"Krajská nemocnice Liberec, a.s., infekèní, kožní",,50.771516308606,15.068780020506,1,Husova,641/43,46001,Liberec,CZ,Czech Republic,,,,,Nemocnice,,,485 311 111,nemlib@nemlib.cz,http://www.nemlib.cz,01/04/2020,17/04/2020,
61677540000000,"ANESAN, s.r.o.",,50.073121283285,14.852432431746,1,Žižkova,282,28201,Èeský Brod,CZ,Czech Republic,,,,,Nemocnice následné péèe,,,727815686,anesan@volny.cz,http://www.anesan.cz,01/04/2020,17/04/2020,
00190217000000,"Levitovo centrum následné péèe, pøíspìvková organizace",,50.368471404421,15.639804087008,1,Riegrova,655,50801,Hoøice,CZ,Czech Republic,,,,,Nemocnice následné péèe,,,493586311,info@nemocnicehorice.cz,http://horice.cz,01/04/2020,17/04/2020,
25399195000000,"THERÁPON 98, a.s.",,49.59556641927,18.145607545001,1,Štefánikova,1301/4,74221,Kopøivnice,CZ,Czech Republic,,,,,Nemocnice následné péèe,,Stacionáø,556870111,therapon98@therapon98.cz,http://www.therapon98.cz,01/04/2020,17/04/2020,
27685934000000,"ADP - SANCO s.r.o., LDN",,49.478654376208,17.140238741126,1,Vrahovická,721/109,79811,Prostìjov,CZ,Czech Republic,,,,,Léèebna pro dlouhodobì nemocné (LDN),,,,,,01/04/2020,17/04/2020,
27256391000006,"Oblastní nemocnice Kolín, a.s., nemocnice Støedoèeského kraje, LDN na Vojkovì",,49.984480541879,14.717000894107,1,K Nemocnici,83,25162,Tehovec,CZ,Czech Republic,,,,,Léèebna pro dlouhodobì nemocné (LDN),,,327503111,info@nemkh.cz,http://www.nemocnicekutnahora.cz,01/04/2020,17/04/2020,
25443801000006,"Podøipská nemocnice s poliklinikou Roudnice n. L., s.r.o., LDN",,50.42242690111,14.254753442595,1,Špindlerova tøída,671,41301,Roudnice nad Labem,CZ,Czech Republic,,,,,Léèebna pro dlouhodobì nemocné (LDN),,,416858111,pnsp@pnsp.cz,www.pnsp.cz,01/04/2020,17/04/2020,
28495306000000,Poliklinika Prosek a.s.,,50.128868021875,14.490189791193,1,Lovosická,440/40,19000,Praha 9,CZ,Czech Republic,,,,,Nemocnice následné péèe,,,,,http://www.poliklinikaprosek.cz,01/04/2020,17/04/2020,
00839396002026,"Nemocnice Tøebíè, p.o., LDN",,49.052835844363,15.812376757089,1,nám. Svobody,358,67602,Moravské Budìjovice,CZ,Czech Republic,,,,,Léèebna pro dlouhodobì nemocné (LDN),,,,,http://www.nem-tr.cz,01/04/2020,17/04/2020,
27256456000008,"Oblastní nemocnice Mladá Boleslav, a.s., nemocnice Støedoèeského kraje, LDN",,50.406515772595,14.923367826859,1,Na Celnì,1405,29301,Mladá Boleslav,CZ,Czech Republic,,,,,Léèebna pro dlouhodobì nemocné (LDN),,,326742111,sekretariat@onmb.cz,http://www.klaudianovanemocnice.cz,01/04/2020,17/04/2020,
27256456000007,"Oblastní nemocnice Mladá Boleslav, a.s., nemocnice Støedoèeského kraje, LDN",,50.524307665566,14.981422247712,1,Turnovská,500,29501,Mnichovo Hradištì,CZ,Czech Republic,,,,,Léèebna pro dlouhodobì nemocné (LDN),,,326742111,sekretariat@onmb.cz,http://www.klaudianovanemocnice.cz,01/04/2020,17/04/2020,
00843989000003,"Fakultní nemocnice Ostrava, Léèebna pro dlouhodobì nemocné",,49.755054696988,17.7212938982,1,,59,74747,Vítkov,CZ,Czech Republic,,,,,Léèebna pro dlouhodobì nemocné (LDN),,,,,https://www.fno.cz/,01/04/2020,17/04/2020,
00635162000004,"Mìstská nemocnice Ostrava,  pøíspìvková organizace, Léèebna pro dlouhodobì nemocné",,49.818622701303,18.352328000871,1,U Stavisek,235/65,71600,Ostrava,CZ,Czech Republic,,,,,Léèebna pro dlouhodobì nemocné (LDN),,,596191111,mnof@mnof.cz,http://www.mnof.cz,01/04/2020,17/04/2020,
04212029000000,"Nemocnice Hustopeèe, pøíspìvková organizace",,48.944773566818,16.730331104605,1,Brnìnská,716/41,69301,Hustopeèe,CZ,Czech Republic,,,,,Nemocnice,,Samost. ordinace všeob. prakt. lékaøe,519407301,sekretariat@nemocnicehustopece.cz,http://www.nemocnicehustopece.cz,01/04/2020,17/04/2020,
27828930000000,"OSMED Group s.r.o., Sanatorium Jih",,49.795395327664,18.244005711467,1,Pavlovova,2626/33,70030,Ostrava,CZ,Czech Republic,,,,,Léèebna pro dlouhodobì nemocné (LDN),,,602 690 160,milan.homza@hotmail.com,https://www.sanatoriumjih.cz/,01/04/2020,17/04/2020,
25488627040002,"Krajská zdravotní, a.s. - Nemocnice Most, o.z., LDN",,50.516535337679,13.633601323387,1,Jana Žižky,1304/1,43401,Most,CZ,Czech Republic,,,,,Léèebna pro dlouhodobì nemocné (LDN),,,477114126,,www.kzcr.eu,01/04/2020,17/04/2020,
25488627010007,"Krajská zdravotní, a.s. - Masarykova nemocnice v Ústí nad Labem, o.z.",,50.684876228942,14.092217900865,1,,1,40331,Ryjice,CZ,Czech Republic,,,,,Nemocnice následné péèe,,,477114126,,www.kzcr.eu,01/04/2020,17/04/2020,
26365804000009,"Karlovarská krajská nemocnice a.s., Nemocnice Karlovy Vary",,50.23266347389,12.876607627899,1,Bezruèova,2144/19b,36001,Karlovy Vary,CZ,Czech Republic,,,,,Nemocnice,,"Porodnice, Zaøízení LPS",354225111,info@kkn.cz,http://www.kkn.cz,01/04/2020,17/04/2020,
27520552000001,"Nemocnice Pardubického kraje, a.s., Svitavská nemocnice, Oddìlení psychiatrie a psychoterapie",,49.752085036537,16.47061058756,1,U Stadionu,240/11,56802,Svitavy,CZ,Czech Republic,,,,,Nemocnice,,,466011111,info@nempk.cz,http://usti.nempk.cz,01/04/2020,17/04/2020,
27520552000000,"Nemocnice Pardubického kraje, a.s., Svitavská nemocnice",,49.753129290988,16.469754407444,1,Kollárova,643/7,56802,Svitavy,CZ,Czech Republic,,,,,Nemocnice,,Porodnice,466011111,info@nempk.cz,http://usti.nempk.cz,01/04/2020,17/04/2020,
27520579000000,"Nemocnice Pardubického kraje, a.s., Litomyšlská nemocnice",,49.865084951672,16.312385633304,1,J. E. Purkynì,652,57001,Litomyšl,CZ,Czech Republic,,,,,Nemocnice,,"Zaøízení LPS, Zdravotnická dopravní služba",466011111,info@nempk.cz,http://usti.nempk.cz,01/04/2020,17/04/2020,
27520528000000,"Nemocnice Pardubického kraje, a.s., Orlickoústecká nemocnice",,49.970472498201,16.401807547883,1,Ès. armády,1076,56201,Ústí nad Orlicí,CZ,Czech Republic,,,,,Nemocnice,,"Porodnice, Zaøízení LPS, Zdravotnická dopravní služba",466011111,info@nempk.cz,http://usti.nempk.cz,01/04/2020,17/04/2020,
27520561000000,"Nemocnice Pardubického kraje, a.s., Chrudimská nemocnice",,49.942272166043,15.807362356043,1,Václavská,570,53701,Chrudim,CZ,Czech Republic,,,,,Nemocnice,,"Porodnice, Samost. ordinace všeob. prakt. lékaøe, Zaøízení LPS",466011111,info@nempk.cz,http://usti.nempk.cz,01/04/2020,17/04/2020,
27520536000000,"Nemocnice Pardubického kraje, a.s., Pardubická nemocnice",,50.029570915226,15.788934464141,1,Kyjevská,44,53003,Pardubice,CZ,Czech Republic,,,,,Nemocnice,,"Sdružení zdravotnických zaøízení, Porodnice, Samostatná ordinace PL - stomatologa, Zaøízení LPS",466011111,info@nempk.cz,http://usti.nempk.cz,01/04/2020,17/04/2020,
26365804000004,"Karlovarská krajská nemocnice a.s., Nemocnice Karlovy Vary",,50.233407871247,12.877311554499,1,Bezruèova,1367/19,36001,Karlovy Vary,CZ,Czech Republic,,,,,Nemocnice,,,354225111,info@kkn.cz,http://www.kkn.cz,01/04/2020,17/04/2020,
02989204000000,"Chronicare s.r.o., Následná intenzivní péèe",,50.186871399488,15.037455575818,1,Boleslavská tøída,425/9,28802,Nymburk,CZ,Czech Republic,,,,,Nemocnice následné péèe,,,326550688,info@chronicare.cz,http://www.chronicare.cz,01/04/2020,17/04/2020,
00849081003000,"Odborný léèebný ústav Paseka, pøíspìvková organizace, LDN",,49.791626395139,17.439953503551,1,Masarykova,412,79305,Moravský Beroun,CZ,Czech Republic,,,,,Léèebna pro dlouhodobì nemocné (LDN),,,585007999,polzerova@olupaseka.cz,www.olupaseka.cz,01/04/2020,17/04/2020,
02402106000000,"Sanatorium Kochova s.r.o., zdravotnické zaøízení následné péèe",,49.796109647438,18.406807622588,1,Kochova,816/3,73601,Havíøov,CZ,Czech Republic,,,,,Léèebna pro dlouhodobì nemocné (LDN),,,599509665,hlavnisestra@sanatoriumkochova.cz,http://www.sanatoriumkochova.cz,01/04/2020,17/04/2020,
02390221001000,"Nemocnice následné péèe VIA, s.r.o.",,50.803714924441,14.411051489395,1,5. kvìtna,527,40721,Èeská Kamenice,CZ,Czech Republic,,,,,Nemocnice následné péèe,,,,,http://www.viamedical.cz,01/04/2020,17/04/2020,
27283933003000,"Krajská nemocnice Liberec, a.s., Nemocnice Turnov",,50.588752056495,15.168851012292,1,28. øíjna,1000,51101,Turnov,CZ,Czech Republic,,,,,Nemocnice,,"Samost. ordinace všeob. prakt. lékaøe, Zaøízení LPS, Samostatná odborná laboratoø, Zdravotnická dopravní služba",485 311 111,nemlib@nemlib.cz,http://www.nemlib.cz,01/04/2020,17/04/2020,
26000202009000,"Oblastní nemocnice Náchod a.s., Nemocnice Rychnov nad Knìžnou",,50.16797893664,16.27078928153,1,Jiráskova,506,51601,Rychnov nad Knìžnou,CZ,Czech Republic,,,,,Nemocnice,,"Porodnice, Samostatná odborná laboratoø, Zaøízení LPS, Zdravotnická dopravní služba",,,http://www.nemocnicenachod.cz,01/04/2020,17/04/2020,
24805807000000,"LRS Chvaly, o.p.s.",,50.1084351408,14.591534842309,1,Stoliòská,920/41,19300,Praha 20,CZ,Czech Republic,,,,,Nemocnice následné péèe,,,281040771,petrfiala@hotmail.com,http://www.chvaly.cz,01/04/2020,17/04/2020,
47714913000003,"NEMOS PLUS s.r.o., Nemocnice Sokolov, LDN",,50.178019262967,12.650582367904,1,Slovenská,545,35601,Sokolov,CZ,Czech Republic,,,,,Léèebna pro dlouhodobì nemocné (LDN),,,880251251,,http://www.nemosplus.cz,01/04/2020,17/04/2020,
24160369001000,"AHC a.s., LDN",,50.565759174483,15.91491066658,1,Novodvorská,949,54101,Trutnov,CZ,Czech Republic,,,,,Léèebna pro dlouhodobì nemocné (LDN),,,499812424,info@ambeat.cz,sanatoriumtrutnov.cz,01/04/2020,17/04/2020,
25886207000011,"Nemocnice Nový Jièín a.s., pracovištì Vítkov",,49.786342714019,17.761311472166,1,Opavská,90,74901,Vítkov,CZ,Czech Republic,,,,,Nemocnice následné péèe,,Stacionáø,556773530,sekretariat@nnj.agel.cz,http://nemocnicenovyjicin.agel.cz/,01/04/2020,17/04/2020,
25886207000000,Nemocnice Nový Jièín a.s.,,49.588974914684,18.007554910494,1,K Nemocnici,775/76,74101,Nový Jièín,CZ,Czech Republic,,,,,Nemocnice,,"Stacionáø, Porodnice, Zaøízení LPS, Samostatné zaøízení psychologa",556773530,sekretariat@nnj.agel.cz,http://nemocnicenovyjicin.agel.cz/,01/04/2020,17/04/2020,
25634691002000,"MEDICON Hospitals s.r.o., Centrum následné péèe Vysoèany",,50.108277384922,14.494529265422,1,Sokolovská,810/304,19000,Praha 9,CZ,Czech Republic,,,,,Léèebna pro dlouhodobì nemocné (LDN),,,234105111,info@mediconas.cz,http://www.mediconas.cz,01/04/2020,17/04/2020,
00064211000000,Nemocnice Na Bulovce,,50.115385115825,14.464080139513,1,Budínova,67/2,18000,Praha 8,CZ,Czech Republic,,,,,Nemocnice,,"Porodnice, Samost. ordinace všeob. prakt. lékaøe, Samostatná odborná laboratoø, Zaøízení LPS",,,http://www.bulovka.cz,01/04/2020,17/04/2020,
00064190000000,Thomayerova nemocnice,,50.029776392257,14.45782297514,1,Vídeòská,800,14000,Praha 4,CZ,Czech Republic,,,,,Nemocnice,,"Porodnice, Samostatná odborná laboratoø, Zaøízení LPS, Zdravotnická dopravní služba",,,http://www.ftn.cz,01/04/2020,17/04/2020,
25257005002001,"Vysoèinské nemocnice s.r.o., Léèebna dlouhodobì nemocných",,49.683464568832,15.303796381604,1,Háj,675,58401,Ledeè nad Sázavou,CZ,Czech Republic,,,,,Léèebna pro dlouhodobì nemocné (LDN),,,,,http://www.vysocinskenemocnice.cz,01/04/2020,17/04/2020,
25634691000000,"MEDICON Hospitals s.r.o., Klinika následné péèe Zelený pruh",,50.040807023536,14.429180185391,1,Roškotova,1717/2,14000,Praha 4,CZ,Czech Republic,,,,,Léèebna pro dlouhodobì nemocné (LDN),,,234105111,info@mediconas.cz,http://www.mediconas.cz,01/04/2020,17/04/2020,
26360896000000,"Nemocnice následné péèe Svatá Anna, s.r.o.",,49.879754421496,12.72177151503,1,Kyjovská,607,34815,Planá,CZ,Czech Republic,,,,,Léèebna pro dlouhodobì nemocné (LDN),,,374751911,info@nnp.cz,http://www.svataanna.nemocnicepk.cz,01/04/2020,17/04/2020,
26360870000000,"Nemocnice následné péèe LDN Horažïovice, s.r.o.",,49.323776325799,13.707889940699,1,Blatenská,314,34101,Horažïovice,CZ,Czech Republic,,,,,Nemocnice následné péèe,,,376512331,info@horazdovice.nemocnicepk.cz,http://horazdovice.nemocnicepk.cz,01/04/2020,17/04/2020,
25903659001000,"Dopravní zdravotnictví a.s., Nemocnice s poliklinikou Praha Italská",,50.080576954945,14.437986994068,1,Italská,560/37,12000,Praha 2,CZ,Czech Republic,,,,,Nemocnice následné péèe,,,,,http://www.poliklinika.agel.cz,01/04/2020,17/04/2020,
28973976000000,ETOILE CZ a.s.,,50.075717870637,14.475425133187,1,Šrobárova,1150/50,10000,Praha 10,CZ,Czech Republic,,,,,Nemocnice následné péèe,,,,,http://etoile.cz,01/04/2020,17/04/2020,
24747246000000,"NEMOS SOKOLOV s.r.o., Nemocnice Sokolov",,50.178019262967,12.650582367904,1,Slovenská,545,35601,Sokolov,CZ,Czech Republic,,,,,Nemocnice,,"Porodnice, Samostatná odborná laboratoø, Zaøízení LPS",352520111,kratochvil@nemosgroup.cz,http://www.nemosok.cz,01/04/2020,17/04/2020,
47124733000000,"Nemocnice Sv. Køíže Žižkov, s.r.o.",,50.081769924767,14.447926991871,1,Kubelíkova,1250/16,13000,Praha 3,CZ,Czech Republic,,,,,Nemocnice následné péèe,,,,,http://www.nemocnicenazizkove.cz/,01/04/2020,17/04/2020,
28113195000000,"Nemocnice Daèice, a.s.",,49.075860818322,15.431131152111,1,Antonínská,85,38001,Daèice,CZ,Czech Republic,,,,,Nemocnice následné péèe,,,384358211,info@nemda.cz,http://www.nemda.cz,01/04/2020,17/04/2020,
29015839000000,BH - Nemocnice Vimperk a.s.,,49.056720732917,13.764684482805,1,Pivovarská,158/26,38501,Vimperk,CZ,Czech Republic,,,,,Nemocnice následné péèe,,,388400100,jungvirt@nemocnicevimperk.cz,http://www.nemocnicevimperk.cz,01/04/2020,17/04/2020,
27332730000000,Nemocnice Louny a.s.,,50.349536477049,13.810292877398,1,Rybalkova,1400,44001,Louny,CZ,Czech Republic,,,,,Nemocnice následné péèe,,,415242400,,http://nemocnicelouny.agel.ccz,01/04/2020,17/04/2020,
45789924000000,"INTERNA Co, spol. s r.o.",,50.106672950772,14.400715763009,1,Chittussiho,144/1,16000,Praha 6,CZ,Czech Republic,,,,,Léèebna pro dlouhodobì nemocné (LDN),,Samost. ordinace všeob. prakt. lékaøe,,,www.nemocnice-bubenec.cz,01/04/2020,17/04/2020,
27256391005000,"Oblastní nemocnice Kolín, a.s., nemocnice Støedoèeského kraje, Nemocnice Kutná Hora",,49.946130856894,15.25349189781,1,Vojtìšská,237/26,28401,Kutná Hora,CZ,Czech Republic,,,,,Nemocnice,,,327503111,info@nemkh.cz,http://www.nemocnicekutnahora.cz,01/04/2020,17/04/2020,
28509480000000,"MSCARE s.r.o., Klinika Na Košíku",,50.046414553326,14.515030022773,1,Tesaøíkova,1028/4,10200,Praha 15,CZ,Czech Republic,,,,,Léèebna pro dlouhodobì nemocné (LDN),,,777228484,info@KlinikaNaKosiku.cz,http://www.klinikanakosiku.cz,01/04/2020,17/04/2020,
28762886000000,Nemocnice Nymburk s.r.o.,,50.186871399488,15.037455575818,1,Boleslavská tøída,425/9,28802,Nymburk,CZ,Czech Republic,,,,,Nemocnice,,"Porodnice, Samostatná ordinace PL - gynekologa",325505111,reditelstvi@nemnbk.cz,http://www.nemnbk.cz,01/04/2020,17/04/2020,
