id,hospital_name,site_name,lat,lon,geo_qual,street,house_number,postcode,city,cc,country,cap_beds,cap_prac,cap_rooms,emergency,facility_type,public_private,list_specs,tel,email,url,ref_date,pub_date,comments
872034412,NORDTUN HELSEREHAB,PRIVATE BEHANDLINGSSTEDER,66.79184,13.4962,1,NORDTUNVEIEN,15,8170,ENGAVÅGEN,NO,Norway,,,,,,private,,75 72 13 00,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=872034412,01/01/2020,16/04/2020,
872155252,REHABILITERINGSSENTERET AIR,PRIVATE BEHANDLINGSSTEDER,59.70195,8.0467,1,HADDLANDSVEGEN,20,3864,RAULAND,NO,Norway,,,,,,private,,35 06 28 00,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=872155252,01/01/2020,16/04/2020,
873107642,VESLELIEN,PRIVATE BEHANDLINGSSTEDER,60.93412,10.84827,1,HOUMSVEGEN,77,2385,BRUMUNDDAL,NO,Norway,,,,,,private,,62 33 17 50,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=873107642,01/01/2020,16/04/2020,
873255102,BETANIEN HOSPITAL,PRIVATE BEHANDLINGSSTEDER,59.20917,9.59589,1,BJØRNSTJERNE BJØRNSONS GATE,6,3722,SKIEN,NO,Norway,,,,,,private,,35 90 07 00,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=873255102,01/01/2020,16/04/2020,
873255242,VOSS DPS NKS BJØRKELI,PRIVATE BEHANDLINGSSTEDER,60.63287,6.42917,1,BJØRKELIVEGEN,27,5705,VOSS,NO,Norway,,,,,,private,,56 51 40 00,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=873255242,01/01/2020,16/04/2020,
873601612,"VESTRE VIKEN, BÆRUM BUP",VESTRE VIKEN HF,59.898,10.51217,1,SYKEHUSVEIEN,34,1346,GJETTUM,NO,Norway,,,,,,public,,67 80 94 00,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=873601612,01/01/2020,16/04/2020,
873862122,"HELSE STAVANGER, AVDELING FOR REHABILITERING, LASSA",HELSE STAVANGER HF,58.9568678,5.6938494,1,REKTOR BERNTSENSGT,12,4022,STAVANGER,NO,Norway,,,,,,public,,51 51 80 00,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=873862122,01/01/2020,16/04/2020,
874044342,"HELGELANDSSYKEHUSET, BRØNNØYSUND FØDESTUE",HELGELANDSSYKEHUSET HF,65.46484,12.20717,1,SKULES VEI,13,8904,BRØNNØYSUND,NO,Norway,,,,,,public,,75 01 24 36,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=874044342,01/01/2020,16/04/2020,
874547042,"UNN, SENTER FOR PSYKISK HELSE NORD-TROMS",UNIVERSITETSSYKEHUSET NORD-NORGE HF,69.76639,21.0358,1,SONJATUNVEGEN,21,9151,STORSLETT,NO,Norway,,,,,,public,,77 75 46 00,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=874547042,01/01/2020,16/04/2020,
874588962,"OSLO UNIVERSITETSSYKEHUS, REGIONAL SEKSJON PSYKIATRI, UTVIKLINGSHEMNING/AUTISME",OSLO UNIVERSITETSSYKEHUS HF,59.80664,10.37254,1,SYKEHUSVEIEN,1,1385,ASKER,NO,Norway,,,,,,public,,66 90 87 74,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=874588962,01/01/2020,16/04/2020,
874606162,"VESTRE VIKEN, RINGERIKE SYKEHUS, HALLINGDAL SJUKESTUGU",VESTRE VIKEN HF,60.63047,8.56604,1,HELSETUNVEGEN,15,3570,ÅL,NO,Norway,,,,,,public,,32 08 69 00,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=874606162,01/01/2020,16/04/2020,
874631302,"VESTRE VIKEN, DRAMMEN BUP",VESTRE VIKEN HF,59.74426,10.20976,1,RÅDHUSGATA,33,3015,DRAMMEN,NO,Norway,,,,,,public,,32 86 15 00,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=874631302,01/01/2020,16/04/2020,
874631752,"SYKEHUSET INNLANDET, AVD. FOR FYSIKALSK MEDISIN OG REHABILITERING, OTTESTAD",SYKEHUSET INNLANDET HF,60.78453,11.11469,1,JØRGEN JENSENS VEG,7,2312,OTTESTAD,NO,Norway,,,,,,public,,91 50 62 00,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=874631752,01/01/2020,16/04/2020,
874632562,"SYKEHUSET INNLANDET, LILLEHAMMER",SYKEHUSET INNLANDET HF,61.11243,10.47365,1,ANDERS SANDVIGS GATE,17,2609,LILLEHAMMER,NO,Norway,,,,,,public,,91 50 62 00,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=874632562,01/01/2020,16/04/2020,
874632902,STIFTELSEN MANIFESTSENTERET,PRIVATE BEHANDLINGSSTEDER,59.73745,10.37197,1,HYGGENVEIEN,25,3440,RØYKEN,NO,Norway,,,,,,private,,31 29 76 50,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=874632902,01/01/2020,16/04/2020,
874633682,"SYKEHUSET ØSTFOLD, DPS HALDEN VOKSENPSYKIATRISK DØGNBEHANDLING",SYKEHUSET ØSTFOLD HF,59.12943,11.37611,1,KJÆRLIGHETSSTIEN,30,1781,HALDEN,NO,Norway,,,,,,public,,69 86 00 00,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=874633682,01/01/2020,16/04/2020,
874706582,"AKERSHUS UNIVERSITETSSYKEHUS, AVDELING FOR SPESIALPSYKIATRI",AKERSHUS UNIVERSITETSSYKEHUS HF,60.01549,11.04407,1,LURUDVEIEN,13,2020,SKEDSMOKORSET,NO,Norway,,,,,,public,,0 29 00,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=874706582,01/01/2020,16/04/2020,
874716782,"OSLO UNIVERSITETSSYKEHUS, RIKSHOSPITALET",OSLO UNIVERSITETSSYKEHUS HF,59.94867,10.71465,1,SOGNSVANNSVEIEN,20,0372,OSLO,NO,Norway,,,,,,public,,23 07 00 00,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=874716782,01/01/2020,16/04/2020,
874724742,"AKERSHUS UNIVERSITETSSYKEHUS, ARA, KONGSVINGER POLIKLINIKK",AKERSHUS UNIVERSITETSSYKEHUS HF,60.19564,11.9932,1,PARKVEGEN,39,2212,KONGSVINGER,NO,Norway,,,,,,public,,67 96 00 00,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=874724742,01/01/2020,16/04/2020,
874735442,"HELSE STAVANGER, STAVANGER DPS",HELSE STAVANGER HF,58.96001,5.69287,1,ADJUNKT HAUGLANDS GATE,34,4022,STAVANGER,NO,Norway,,,,,,public,,51 51 45 00,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=874735442,01/01/2020,16/04/2020,
874743372,HELSE BERGEN HF KYSTHOSPITALET I HAGEVIK,HELSE BERGEN,60.17974,5.39518,1,HAGAVIKSBAKKEN,25,5217,HAGAVIK,NO,Norway,,,,,,public,,56 56 58 00,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=874743372,01/01/2020,16/04/2020,
874745642,"HELSE MØRE OG ROMSDAL, VOKSENPSYKIATRI, DØGN HJELSET",HELSE MØRE OG ROMSDAL HF,62.7369,7.13869,1,PARKVEGEN,84,6412,MOLDE,NO,Norway,,,,,,public,,70 10 50 00,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=874745642,01/01/2020,16/04/2020,
874747572,"HELSE MØRE OG ROMSDAL, BUP VOLDA",HELSE MØRE OG ROMSDAL HF,62.14965,6.09189,1,KLØVERTUNVEGEN,1,6103,VOLDA,NO,Norway,,,,,,public,,70 05 85 70,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=874747572,01/01/2020,16/04/2020,
874748722,"ST. OLAVS HOSPITAL, ØSTMARKA",ST. OLAVS HOSPITAL HF,63.45226,10.44934,1,ØSTMARKVEIEN,25A,7040,TRONDHEIM,NO,Norway,,,,,,public,,72823000,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=874748722,01/01/2020,16/04/2020,
874753912,"HELSE NORD TRØNDELAG, PSYKIATRISK KLINIKK NAMSOS",HELSE NORD-TRØNDELAG HF,64.47069,11.5053,1,HAVIKVEGEN,8,7803,NAMSOS,NO,Norway,,,,,,public,,74 09 80 00,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=874753912,01/01/2020,16/04/2020,
875193732,FRISKGÅRDEN STOD,PRIVATE BEHANDLINGSSTEDER,64.15628,11.96512,1,STOD,,7717,STEINKJER,NO,Norway,,,,,,private,,74 16 10 61,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=875193732,01/01/2020,16/04/2020,
875319582,"SYKEHUSET ØSTFOLD, DPS MOSS VOKSENPSYKIATRISK DØGNBEHANDLING",SYKEHUSET ØSTFOLD HF,59.44868,10.69671,1,PEER GYNTS VEI,72,1535,MOSS,NO,Norway,,,,,,public,,69 86 00 00,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=875319582,01/01/2020,16/04/2020,
875319612,"SYKEHUSET ØSTFOLD, POLIKLINIKK RUS OG AVHENGIGHETSBEHANDLING, FREDRIKSTAD",SYKEHUSET ØSTFOLD HF,59.20936,10.93967,1,KIRKEBRYGGA,2-4,1607,FREDRIKSTAD,NO,Norway,,,,,,public,,69 86 00 00,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=875319612,01/01/2020,16/04/2020,
875326082,"SYKEHUSET INNLANDET, DPS TYNSET, POLIKLINIKK TYNSET",SYKEHUSET INNLANDET HF,62.27049,10.77583,1,SJUKEHUSVEIEN,9,2500,TYNSET,NO,Norway,,,,,,public,,91 50 62 00,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=875326082,01/01/2020,16/04/2020,
875326112,"SYKEHUSET INNLANDET, DPS GJØVIK, DØGNENHET GJØVIK",SYKEHUSET INNLANDET HF,60.80284,10.68086,1,KYRRE GREPPS GATE,11,2819,GJØVIK,NO,Norway,,,,,,public,,91 50 62 00,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=875326112,01/01/2020,16/04/2020,
875326252,"SØRLANDET SYKEHUS, PSYKIATRISK SYKEHUSAVDELING, KRISTIANSAND",SØRLANDET SYKEHUS HF,58.16411,7.98078,1,EGSVEIEN,100,4615,KRISTIANSAND,NO,Norway,,,,,,public,,38 07 42 44,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=875326252,01/01/2020,16/04/2020,
875326392,"HELSE FONNA, STORD DPS",HELSE FONNA HF,59.79348,5.51339,1,TYSEVEGEN,74,5416,STORD,NO,Norway,,,,,,public,,53 49 12 10,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=875326392,01/01/2020,16/04/2020,
875326562,"HELGELANDSSYKEHUSET, BUP MOSJØEN",HELGELANDSSYKEHUSET HF,65.83667,13.21314,1,SKJERVENGAN,17,8657,MOSJØEN,NO,Norway,,,,,,public,,75 11 24 00,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=875326562,01/01/2020,16/04/2020,
875326732,"SYKEHUSET INNLANDET, BUP HEDMARK, POLIKLINIKK ELVERUM",SYKEHUSET INNLANDET HF,60.88009,11.56499,1,GAMLE TRYSILVEG,2,2414,ELVERUM,NO,Norway,,,,,,public,,91 50 62 00,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=875326732,01/01/2020,16/04/2020,
876248972,"HELSE STAVANGER, RUSPOLIKLINIKK UNG STAVANGER (RUPO STAVANGER)",HELSE STAVANGER HF,58.95244,5.73627,1,JAN JOHNSENS GATE,12,4011,STAVANGER,NO,Norway,,,,,,public,,51 51 51 40,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=876248972,01/01/2020,16/04/2020,
879594162,"OSLO UNIVERSITETSSYKEHUS, SEKSJON RUSAKUTTMOTTAK OG AVGIFTNING, AKER",OSLO UNIVERSITETSSYKEHUS HF,59.93822,10.79048,1,TRONDHEIMSVEIEN,235,0586,OSLO,NO,Norway,,,,,,public,,23 36 89 00,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=879594162,01/01/2020,16/04/2020,
881899272,"UNN, SENTER FOR PSYKISK HELSE NORD-TROMS, BUP",UNIVERSITETSSYKEHUSET NORD-NORGE HF,69.76639,21.0358,1,SONJATUNVEGEN,21,9151,STORSLETT,NO,Norway,,,,,,public,,77 76 59 88,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=881899272,01/01/2020,16/04/2020,
884038162,"HELSE NORD TRØNDELAG, DPS STJØRDAL",HELSE NORD-TRØNDELAG HF,63.47433,10.95056,1,REMYRVEGEN,37,7506,STJØRDAL,NO,Norway,,,,,,public,,74 09 80 00,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=884038162,01/01/2020,16/04/2020,
887987122,IBSENSYKEHUSET PORSGRUNN,PRIVATE BEHANDLINGSSTEDER,59.133165,9.6792735,1,VIPEVEGEN,51,3917,PORSGRUNN,NO,Norway,,,,,,private,,47 77 67 00,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=887987122,01/01/2020,16/04/2020,
888082042,"STAMINA HELSE, AVD. BODØ",PRIVATE BEHANDLINGSSTEDER,67.27801,14.42093,1,VERKSTEDVEIEN,6B,8008,BODØ,NO,Norway,,,,,,private,,46547729,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=888082042,01/01/2020,16/04/2020,
888667512,ALFA KURS- OG BEHANDLINGSSENTER,PRIVATE BEHANDLINGSSTEDER,59.32342,10.06507,1,DALSROAVEIEN,165,3158,ANDEBU,NO,Norway,,,,,,private,,33 30 67 50,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=888667512,01/01/2020,16/04/2020,
893245022,"OPPFØLGINGSENHETEN FRISK, ELVERUM",PRIVATE BEHANDLINGSSTEDER,60.88183,11.53699,1,HAMARVEGEN,112,2406,ELVERUM,NO,Norway,,,,,,private,,62 33 01 33,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=893245022,01/01/2020,16/04/2020,
893408592,"SYKEHUSET INNLANDET, DPS LILLEHAMMER, RUS",SYKEHUSET INNLANDET HF,61.11243,10.47365,1,ANDERS SANDVIGS GATE,17,2609,LILLEHAMMER,NO,Norway,,,,,,public,,9150 62 00,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=893408592,01/01/2020,16/04/2020,
893524312,KRISTIANSAND RADIOLOGI,SØRLANDET SYKEHUS HF,58.16411,7.98078,1,EGSVEIEN,100,4615,KRISTIANSAND,NO,Norway,,,,,,public,,90 61 06 00,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=893524312,01/01/2020,16/04/2020,
896601962,UNILABS RØNTGEN DRAMMEN,PRIVATE BEHANDLINGSSTEDER,59.74042,10.20177,1,STRØMSØ TORG,9,3044,DRAMMEN,NO,Norway,,,,,,private,,21 00 08 00,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=896601962,01/01/2020,16/04/2020,
896663372,HELSE BERGEN HF LABORATORIE OG RØNTGEN VOSS,HELSE BERGEN,60.63305,6.42039,1,SJUKEHUSVEGEN,16,5704,VOSS,NO,Norway,,,,,,public,,56 53 35 00,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=896663372,01/01/2020,16/04/2020,
896707612,"HELSE BERGEN, AVDELING FOR RUSMEDISIN, POLIKLINIKK",HELSE BERGEN,60.39507,5.32075,1,ØSTRE MURALLMENNINGEN,7,5012,BERGEN,NO,Norway,,,,,,public,,55 97 50 00,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=896707612,01/01/2020,16/04/2020,
897729032,"HELSE FONNA, HAUGESUND, LAR",HELSE FONNA HF,59.40889,5.27935,1,KARMSUNDGATA,120,5528,HAUGESUND,NO,Norway,,,,,,public,,52 73 20 00,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=897729032,01/01/2020,16/04/2020,
898158772,"OSLO UNIVERSITETSSYKEHUS, VOKSENPSYKIATRI GAUSTAD, ANGST- OG TVANGSLIDELSESPOLIKLINIKKEN",OSLO UNIVERSITETSSYKEHUS HF,59.94937,10.71932,1,SOGNSVANNSVEIEN,21,0372,OSLO,NO,Norway,,,,,,public,,22 92 39 72,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=898158772,01/01/2020,16/04/2020,
911552523,"SYKEHUSET INNLANDET, DPS LILLEHAMMER, RUS OTTA",SYKEHUSET INNLANDET HF,61.77332,9.53381,1,SELSVEGEN,22,2670,OTTA,NO,Norway,,,,,,public,,91 50 62 00,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=911552523,01/01/2020,16/04/2020,
911553139,"SYKEHUSET INNLANDET, DPS ELVERUM-HAMAR, PSYKOSEPOLIKLINIKKEN",SYKEHUSET INNLANDET HF,60.78147,11.16115,1,PETER SKREDDERS VEG,34,2312,OTTESTAD,NO,Norway,,,,,,public,,91 50 62 00,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=911553139,01/01/2020,16/04/2020,
912011135,"MEDI 3 RINGVOLL KLINIKKEN, OSLO",PRIVATE BEHANDLINGSSTEDER,59.92114,10.73892,1,PILESTREDET PARK,7,0176,OSLO,NO,Norway,,,,,,private,,69 92 43 32,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=912011135,01/01/2020,16/04/2020,
912685519,TRENINGSKLINIKKEN,PRIVATE BEHANDLINGSSTEDER,63.41787,10.4608,1,INGVALD YSTGAARDS VEG,23,7047,TRONDHEIM,NO,Norway,,,,,,private,,47472788,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=912685519,01/01/2020,16/04/2020,
912777219,"HELSE MØRE OG ROMSDAL, BUP MOLDE",HELSE MØRE OG ROMSDAL HF,62.74325,7.20978,1,NØISOMHEDVEGEN,12A,6416,MOLDE,NO,Norway,,,,,,public,,71121630,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=912777219,01/01/2020,16/04/2020,
912777294,"HELSE MØRE OG ROMSDAL, SPESIALISERT HABILITERING SUNNMØRE",HELSE MØRE OG ROMSDAL HF,62.43091,6.43245,2,ÅSEHAUGEN,1,6017,ÅLESUND,NO,Norway,,,,,,public,,70 10 61 36,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=912777294,01/01/2020,16/04/2020,
912777448,"HELSE MØRE OG ROMSDAL, ÅLESUND SJUKEHUS, RØNTGEN",HELSE MØRE OG ROMSDAL HF,62.43091,6.43245,2,ÅSEHAUGEN,1,6017,ÅLESUND,NO,Norway,,,,,,public,,70 10 50 00,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=912777448,01/01/2020,16/04/2020,
912777588,"HELSE MØRE OG ROMSDAL, VOLDA SJUKEHUS, RØNTGEN",HELSE MØRE OG ROMSDAL HF,62.14965,6.09189,1,KLØVERTUNVEGEN,1,6103,VOLDA,NO,Norway,,,,,,public,,70 10 50 00,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=912777588,01/01/2020,16/04/2020,
912808572,COLOSSEUM MANN,PRIVATE BEHANDLINGSSTEDER,59.93073,10.70996,1,SØRKEDALSVEIEN,10D,0369,OSLO,NO,Norway,,,,,,private,,22600050,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=912808572,01/01/2020,16/04/2020,
912834573,"HELSE NORD TRØNDELAG, PSYKIATRISK KLINIKK NAMSOS",HELSE NORD-TRØNDELAG HF,64.47069,11.5053,1,HAVIKVEGEN,8,7803,NAMSOS,NO,Norway,,,,,,public,,74 09 80 00,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=912834573,01/01/2020,16/04/2020,
912834654,"HELSE NORD TRØNDELAG, DPS LEVANGER",HELSE NORD-TRØNDELAG HF,63.74203,11.28806,1,KIRKEGATA,2A,7600,LEVANGER,NO,Norway,,,,,,public,,74 09 80 00,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=912834654,01/01/2020,16/04/2020,
912874699,"HELSE FONNA, FOLGEFONN DPS, RUSBEHANDLING",HELSE FONNA HF,60.05921,6.54921,1,SJUKEHUSVEGEN,8,5750,ODDA,NO,Norway,,,,,,public,,53 65 10 50,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=912874699,01/01/2020,16/04/2020,
912874877,"HELSE FONNA, STORD DPS, RUSBEHANDLING",HELSE FONNA HF,59.79259,5.5119,1,TYSEVEGEN,64,5416,STORD,NO,Norway,,,,,,public,,53 49 12 10,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=912874877,01/01/2020,16/04/2020,
912876241,"SYKEHUSET ØSTFOLD, DPS EDWIN RUUD VOKSENPSYKIATRISK POLIKLINIKK",SYKEHUSET ØSTFOLD HF,59.5735,11.28608,1,EDWIN RUUDS VEI,4,1850,MYSEN,NO,Norway,,,,,,public,,69 86 00 00,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=912876241,01/01/2020,16/04/2020,
913220684,LHL-KLINIKKENE TRONDHEIM,PRIVATE BEHANDLINGSSTEDER,63.44348,10.4345,1,JARLEVEIEN,12,7041,TRONDHEIM,NO,Norway,,,,,,private,,400 00 445,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=913220684,01/01/2020,16/04/2020,
913356837,KARASJOK BARNE- OG UNGDOMSPSYKIATRI,FINNMARKSSYKEHUSET HF,69.47037,25.49894,1,STUORRALUOHKKÁ,34,9730,KARASJOK,NO,Norway,,,,,,public,,,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=913356837,01/01/2020,16/04/2020,
913461223,"ST. OLAVS HOSPITAL, FYSIKALSK MEDISIN ØYA",ST. OLAVS HOSPITAL HF,63.42117,10.39116,1,EDVARD GRIEGS GATE,8,7030,TRONDHEIM,NO,Norway,,,,,,public,,72 82 23 37,,https://helsenorge.no/velg-behandlingssted/ventetider-for-behandlingssted?orgnr=913461223,01/01/2020,16/04/2020,
