id,hospital_name,site_name,lat,lon,geo_qual,street,house_number,postcode,city,cc,country,cap_beds,cap_prac,cap_rooms,emergency,facility_type,public_private,list_specs,tel,email,url,ref_date,pub_date
100306,Albert Schweitzer Ziekenhuis,Albert Schweitzer Ziekenhuis Buitenpoli GOED Ridderkerk,51.8660226942933,4.60305659289931,-1,Jan Luykenstraat,8,2985 BV,Ridderkerk,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
100401,Rijnstate Ziekenhuis,Rijnstate Ziekenhuis,52.0009790188271,5.91019634511386,-1,Wagnerlaan,55,6815 AD,Arnhem,NL,Netherlands,,,,,Algemeen ziekenhuis,,,,,,01/01/19,31/03/2020
100402,Rijnstate Ziekenhuis,Rijnstate Ziekenhuis Zevenaar,51.9418067755618,6.06692513555976,-1,Hunneveldweg,14A,6903 ZN,Zevenaar,NL,Netherlands,,,,,Algemeen ziekenhuis,,,,,,01/01/19,31/03/2020
100403,Rijnstate Ziekenhuis,Rijnstate Polikliniek Arnhem-zuid,51.9479159897816,5.88438542645525,-1,Marga Klompélaan,6,6836 BH,Arnhem,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
100404,Rijnstate Ziekenhuis,Rijnstate Ziekenhuis Velp,51.9862484657851,5.97645177489875,-1,President Kennedylaan,100,6883 AZ,Velp Gld,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
100501,Amphia Ziekenhuis,Amphia Ziekenhuis Breda Molengracht,51.5818587812159,4.79729570071227,-1,Molengracht,21,4818 CK,Breda,NL,Netherlands,,,,,Algemeen ziekenhuis,,,,,,01/01/19,31/03/2020
100502,Amphia Ziekenhuis,Amphia Ziekenhuis Breda Langendijk,51.5748356171275,4.76213051041552,-1,Langendijk,75,4819 EV,Breda,NL,Netherlands,,,,,Algemeen ziekenhuis,,,,,,01/01/19,31/03/2020
100503,Amphia Ziekenhuis,Amphia Ziekenhuis Oosterhout,51.6485552490238,4.86946778944431,-1,Pasteurlaan,9,4901 DH,Oosterhout,NL,Netherlands,,,,,Algemeen ziekenhuis,,,,,,01/01/19,31/03/2020
100504,Amphia Ziekenhuis,Amphia Ziekenhuis Etten-Leur,51.5711086509055,4.66446950170741,-1,Trivium,76,4873 LP,Etten-Leur,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
100601,Antonius Zorggroep,Antonius Ziekenhuis Sneek,53.0346890086692,5.64286705876973,-1,Bolswarderbaan," 1",8601 ZK,Sneek,NL,Netherlands,,,,,Algemeen ziekenhuis,,,,,,01/01/19,31/03/2020
100602,Antonius Zorggroep,Antonius Ziekenhuis Emmeloord,52.7008597899031,5.731088833024,-1,Urkerweg,4,8303 BX,Emmeloord,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
100604,Antonius Zorggroep,Emmeloord Dokter Jansencentrum,52.7008597899031,5.731088833024,-1,Urkerweg,1,8303 BX,Emmeloord,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
100701,Zuyderland Medisch Centrum,Zuyderland Medisch Centrum Heerlen,50.8686489987287,5.97686266409637,-1,H. Dunantstraat,5,6419 PC,Heerlen,NL,Netherlands,,,,,Algemeen ziekenhuis,,,,,,01/01/19,31/03/2020
100702,Zuyderland Medisch Centrum,Zuyderland Medisch Centrum Brunssum,50.9421042222857,5.97740145927491,-1,Prins Hendriklaan,376,6443 AE,Brunssum,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
100703,Zuyderland Medisch Centrum,Zuyderland Medisch Centrum Kerkrade,50.8665609247933,6.06123990091914,-1,Wijngracht,45,6461 AL,Kerkrade,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
100704,Zuyderland Medisch Centrum,Zuyderland Medisch Centrum Sittard-Geleen,50.9843213198697,5.84295346298125,-1,Dr. H. van der Hoffplein,1,6162 BG,Sittard-Geleen,NL,Netherlands,,,,,Algemeen ziekenhuis,,,,,,01/01/19,31/03/2020
100705,Zuyderland Medisch Centrum,Zuyderland Medisch Centrum Buitenpoli De Egthe,51.1049959914842,5.87428976356163,-1,De Egthe,1,6101 EX,Echt,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
100801,BovenIJ Ziekenhuis,BovenIJ Ziekenhuis,52.4044513282275,4.92221682869633,-1,Statenjachtstraat,1,1034 CS,Amsterdam,NL,Netherlands,,,,,Algemeen ziekenhuis,,,,,,01/01/19,31/03/2020
100901,Canisius-Wilhelmina Ziekenhuis,Canisius-Wilhelmina Ziekenhuis,51.8147186068856,5.82996716089086,-1,Weg door Jonkerbos,100,6532 SZ,Nijmegen,NL,Netherlands,,,,,Algemeen ziekenhuis,,,,,,01/01/19,31/03/2020
100902,Canisius-Wilhelmina Ziekenhuis,Canisius-Wilhelmina Ziekenhuis Waalsprong,51.8814754031544,5.84645522682745,-1,Carbatinastraat,3,6515 GM,Nijmegen,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
100903,Canisius-Wilhelmina Ziekenhuis,Canisius-Wilhelmina Ziekenhuis Druten,51.8876328498322,5.61638747956099,-1,Kerkeland,3,6651 KN,Druten,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
100905,Canisius-Wilhelmina Ziekenhuis,Canisius-Wilhelmina Polikliniek Jonkerbosch,51.8181660452081,5.83578788853305,-1,Burgemeester Daleslaan,27,6532 CL,Nijmegen,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
101001,Catharina Ziekenhuis,Catharina Ziekenhuis,51.4643337223888,5.47080900195615,-1,Michelangelolaan,2,5623 EJ,Eindhoven,NL,Netherlands,,,,,Algemeen ziekenhuis,,,,,,01/01/19,31/03/2020
101301,Alrijne Zorggroep,Alrijne Leiden,52.17384894849,4.48217288568743,-1,Houtlaan,55,2334 CK,Leiden,NL,Netherlands,,,,,Algemeen ziekenhuis,,,,,,01/01/19,31/03/2020
101303,Alrijne Zorggroep,Alrijne Ziekenhuis Buitenlocatie  Katwijk,52.20007712357,4.4056909662,-1,Randweg,47,2225 PJ,Katwijk,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
101304,Alrijne Zorggroep,Alrijne Ziekenhuis Buitenlocatie Sassenheim,52.2297002568729,4.52389756481223,-1,Jan van Brabantweg,33,2171 HE,Sassenheim,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
101305,Alrijne Zorggroep,Alrijne Ziekenhuis Leiderdorp,52.1562762234255,4.54022407072839,-1,Simon Smitweg,1,2353 GA,Leiderdorp,NL,Netherlands,,,,,Algemeen ziekenhuis,,,,,,01/01/19,31/03/2020
101306,Alrijne Zorggroep,Alrijne Ziekenhuis Alphen aan den Rijn,52.1439415201641,4.66260811654516,-1,Metoorlaan,4,2402 WC,Alphen a/d Rijn,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
101401,Diakonessenhuis,Diakonessenhuis Utrecht,52.0822446887749,5.13961736514826,-1,Bosboomstraat,1,3582 KE,Utrecht,NL,Netherlands,,,,,Algemeen ziekenhuis,,,,,,01/01/19,31/03/2020
101402,Diakonessenhuis,Diakonessenhuis Zeist,52.0906069680292,5.26079735319452,-1,Jagersingel,1,3707 JA,Zeist,NL,Netherlands,,,,,Algemeen ziekenhuis,,,,,,01/01/19,31/03/2020
101403,Diakonessenhuis,Diakonessenhuis Buitenpolikliniek Doorn,52.0351588917166,5.3513088403478,-1,Bergweg,2,3941 RB,Doorn,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
101701,Elkerliek Ziekenhuis,Elkerliek Ziekenhuis Helmond,51.4818058498297,5.64434056785101,-1,Wesselmanlaan,25,5707 HA,Helmond,NL,Netherlands,,,,,Algemeen ziekenhuis,,,,,,01/01/19,31/03/2020
101702,Elkerliek Ziekenhuis,Elkerliek Ziekenhuis Deurne,51.4686456333946,5.7906453328946,-1,Dunantweg,16,5751 CB,Deurne,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
101703,Elkerliek Ziekenhuis,Elkerliek Ziekenhuis Gemert,51.5546146443229,5.68565972622946,-1,Julianastraat,2,5421 DB,Gemert,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
101704,Elkerliek Ziekenhuis,Elkerliek Ziekenhuis Polikliniek Asten,51.405272213683,5.75330686077073,-1,Floralaan,30,5721  CV,Asten,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
101801,Erasmus Medisch Centrum,Erasmus Medisch Centrum,51.9096587891515,4.46623395399512,-1,Dr. Molewaterplein,40,3015 GD,Rotterdam,NL,Netherlands,,,,,Academisch ziekenhuis,,,,,,01/01/19,31/03/2020
101802,Erasmus Medisch Centrum,Erasmus Medisch Centrum Sophia kinderziekenhuis,51.9122005900314,4.46942303249812,-1,Wytemaweg,80,3015 CN,Rotterdam,NL,Netherlands,,,,,Kinderziekenhuis,,,,,,01/01/19,31/03/2020
101803,Erasmus Medisch Centrum,Erasmus Medisch Centrum Kanker Instituut,51.8847766902239,4.50472739059917,-1,Groene hilledijk,301,3075 EA,Rotterdam,NL,Netherlands,,,,,Algemeen ziekenhuis,,,,,,01/01/19,31/03/2020
101804,Admiraal De Ruyter Ziekenhuis,Admiraal De Ruyter Ziekenhuis Goes,51.4862778054271,3.90467080451415,-1,s-Gravenpolderseweg,114,4462 RA,Goes,NL,Netherlands,,,,,Algemeen ziekenhuis,,,,,,01/01/19,31/03/2020
101805,Admiraal De Ruyter Ziekenhuis,Admiraal De Ruyter Ziekenhuis Middelburg Kalverstraat,51.4964763910009,3.61001298621682,-1,Kalverstraat,1,4331 LZ,Middelburg,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
101807,Admiraal De Ruyter Ziekenhuis,Admiraal De Ruyter Ziekenhuis Vlissingen,51.4513683907843,3.56611626549922,-1,Koudekerkseweg,88,4382 EE,Vlissingen,NL,Netherlands,,,,,Algemeen ziekenhuis,,,,,,01/01/19,31/03/2020
101808,Admiraal De Ruyter Ziekenhuis,Admiraal De Ruyter Ziekenhuis Zierikzee,51.6565922449283,3.92838030604625,-1,Koning Gustaafweg,2,4301 NP,Zierikzee,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
101901,Flevoziekenhuis,Flevoziekenhuis,52.3698394312418,5.22333906616218,-1,Hospitaalweg,1,1315 RA,Almere,NL,Netherlands,,,,,Algemeen ziekenhuis,,,,,,01/01/19,31/03/2020
101902,Flevoziekenhuis,Flevoland ziekenhuis Buitenpoli Almere Poort,52.3484196051261,5.15250262768298,-1,Beneluxlaan,573-579,"	1363 BJ",Almere,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
102001,Bravis Ziekenhuis,Bravis Ziekenhuis Bergen op Zoom,51.5284468387608,4.44379036589664,-1,Boerhaavelaan,25,4708 AE,Roosendaal,NL,Netherlands,,,,,Algemeen ziekenhuis,,,,,,01/01/19,31/03/2020
102002,Bravis Ziekenhuis,Bravis Ziekenhuis Oudenbosch Medisch Centrum,51.5897440946281,4.52415161633698,-1,West-Vaardeke,11A,4731 MA,Oudenbosch,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
102003,Bravis Ziekenhuis,Bravis Ziekenhuis Polikliniek Etten-Leur,51.5738706137252,4.65187529396726,-1,Schoonhout,215,4872 MC,Etten-Leur,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
102004,Bravis Ziekenhuis,Bravis Ziekenhuis Polikliniek Steenbergen,51.58663883562,4.31999731849861,-1,De Wei,26,4651 EZ,Steenbergen,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
102005,Bravis Ziekenhuis,Bravis Ziekenhuis Roosendaal,51.4875939005905,4.31497752198322,-1,Boerhaaveplein,1,4624 VT,Bergen Op Zoom,NL,Netherlands,,,,,Algemeen ziekenhuis,,,,,,01/01/19,31/03/2020
102101,Gelre Ziekenhuizen,Gelre Ziekenhuizen Zutphen,52.1234520220188,6.21723448993993,-1,Den Elterweg,77,7207 AE,Zutphen,NL,Netherlands,,,,,Algemeen ziekenhuis,,,,,,01/01/19,31/03/2020
102103,Gelre Ziekenhuizen,Gelre Ziekenhuizen Apeldoorn,52.1817180299437,5.94831376641652,-1,A. Schweitzerlaan,31,7334 DZ,Apeldoorn,NL,Netherlands,,,,,Algemeen ziekenhuis,,,,,,01/01/19,31/03/2020
102104,Gelre Ziekenhuizen,Gelre Ziekenhuizen Polikliniek Lochem,52.1554946798651,6.42300454545159,-1,Zwiepseweg,105,7241 GR,Lochem,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
102105,Gelre Ziekenhuizen,Gelre Ziekenhuizen Polikliniek Epe,52.3492762158615,5.9822219347216,-1,Willem Tellstraat,17,8162 ET,Epe,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
102106,Gelre Ziekenhuizen,Gelre Ziekenhuizen Polikliniek Dieren,52.05134159286,6.09856293526358,-1,Wilhelminaweg,80AA,6951 BR,Dieren,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
102107,Gelre Ziekenhuizen,Gelre Ziekenhuis Polikliniek Doesburg,52.0071883605752,6.1421826510483,-1,De Linie,3b,6982 AZ,Doesburg,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
102301,Groene Hart Ziekenhuis,Groene Hart Ziekenhuis Bleulandlocatie,52.0206926664309,4.70306448050724,-1,Bleulandweg,10,2803 HH,Gouda,NL,Netherlands,,,,,Algemeen ziekenhuis,,,,,,01/01/19,31/03/2020
102303,Groene Hart Ziekenhuis,Groene Hart Ziekenhuis Polikliniek Zuidplas,51.9668374294647,4.61641514175448,-1,Doortocht,40,2914 KA,Nieuwerkerk a/d IJssel,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
102304,Groene Hart Ziekenhuis,Groene Hart Ziekenhuis Polikliniek Schoonhoven,51.9459832515023,4.84685836890613,-1,Oranjeplaats,21,2871 TL,Schoonhoven,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
102305,Groene Hart Ziekenhuis,Groene Hart Ziekenhuis Bodegraven,52.0889895221974,4.75017149764354,-1,Willem de Zwijgerstraat,9,2411 VT,Bodegraven,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
102401,Stichting Reinier Haga Groep,HagaZiekenhuis Leyweg,52.0524779860673,4.26215080325915,-1,Els Borst-Eilersplein,275,2545 AA,s-Gravenhage,NL,Netherlands,,,,,Algemeen ziekenhuis,,,,,,01/01/19,31/03/2020
102402,Stichting Reinier Haga Groep,HagaZiekenhuis Sportlaan,52.0807465741226,4.26202339595592,-1,Sportlaan,600,2566 MJ,s-Gravenhage,NL,Netherlands,,,,,Algemeen ziekenhuis,,,,,,01/01/19,31/03/2020
102403,Stichting Reinier Haga Groep,HagaZiekenhuis Juliana Kinderziekenhuis,52.0671289490983,4.24432413219607,-1,Els Borst-Eilersplein,275,2566 AA,s-Gravenhage,NL,Netherlands,,,,,Kinderziekenhuis,,,,,,01/01/19,31/03/2020
102404,Stichting Reinier Haga Groep,HagaZiekenhuis Zorgplein Westland,52.0024279281775,4.15876407277702,-1,Zandeveltplein,3,2692 AH,’s-Gravenzande,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
102405,Stichting Reinier Haga Groep,Reinier de Graaf Diaconessenhuis Voorburg,52.0615736588233,4.35223548082575,-1,Fonteynenburghlaan,5,2275 CX,Voorburg,NL,Netherlands,,,,,Algemeen ziekenhuis,,,,,,01/01/19,31/03/2020
102406,Stichting Reinier Haga Groep,Reinier de Graaf  Ypenburg,52.0517544937685,4.38509210689849,-1,Kiekendiefstraat,17,2496 RP,s-Gravenhage,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
102407,Stichting Reinier Haga Groep,Reinier de Graaf Naaldwijk,51.9910076511932,4.21744971062144,-1,Middelbroekweg,2a,2671 ME,Naaldwijk,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
102408,Stichting Reinier Haga Groep,Reinier de Graaf Gasthuis,51.997557394585,4.33920949817535,-1,Reinier de Graafweg,5,2625 AD,Delft,NL,Netherlands,,,,,Algemeen ziekenhuis,,,,,,01/01/19,31/03/2020
102410,Stichting Reinier Haga Groep,LangeLand Ziekenhuis,52.0688882631086,4.49958184358532,-1,Toneellaan,1,2725 NA,Zoetermeer,NL,Netherlands,,,,,Algemeen ziekenhuis,,,,,,01/01/19,31/03/2020
102412,Stichting Reinier Haga Groep,Langeland Ziekenhuis Huidkliniek en Plastische chirurgie,52.0641650204742,4.49544627829139,-1,Europaweg,151,2711 ER,Zoetermeer,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
102501,Havenpolikliniek,Havenziekenhuis,51.9200129805316,4.49644736200477,-1,Haringvliet,2,3011 TD,Rotterdam,NL,Netherlands,,,,,Havenziekenhuis,,,,,,01/01/19,31/03/2020
102503,Havenpolikliniek,Havenziekenhuis Locatie Buitenhaven,51.919437517692,4.49523769167513,-1,Haringvliet,72,3011 TG,Rotterdam,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
102601,IJsselland Ziekenhuis,IJsselland Ziekenhuis,51.938921517338,4.56247515292387,-1,Prins Constantijnweg,2,2906 ZC,Capelle a/d IJssel,NL,Netherlands,,,,,Algemeen ziekenhuis,,,,,,01/01/19,31/03/2020
102602,IJsselland Ziekenhuis,IJsselland Ziekenhuis Buitenpolikliniek Nesselande,51.9841301107823,4.58397525503315,-1,Cypruslaan,410,3059 XA,Rotterdam,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
102603,IJsselland Ziekenhuis,IJsselland Ziekenhuis Buitenpolikliniek Krimpen,51.92008791125,4.60148838453623,-1,Groenendaal,1,2922 CJ,Krimpen a/d Ijssel,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
102801,Ikazia Ziekenhuis,Ikazia Ziekenhuis,51.8855875380115,4.49426752634476,-1,Montessoriweg,1,3083 AN,Rotterdam,NL,Netherlands,,,,,Algemeen ziekenhuis,,,,,,01/01/19,31/03/2020
102802,Ikazia Ziekenhuis,Ikazia Ziekenhuis Buitenpolikliniek Carnisselande,51.848335758598,4.50108745136302,-1,Middeldijkerplein,36,2993 DL,Barendrecht,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
102804,Ikazia Ziekenhuis,Ikazia Ziekenhuis Polikliniek Slikkerveer,51.8785002476141,4.60459647212083,-1,Prinses Margrietstraat,42,2983 EH,Ridderkerk,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
102902,Isala klinieken,Isala Zwolle,52.5137561621386,6.12515328630083,-1,Dokter van Heesweg,2,8025 AB,Zwolle,NL,Netherlands,,,,,Algemeen ziekenhuis,,,,,,01/01/19,31/03/2020
102903,Isala klinieken,Isala Polikliniek Kampen,52.5515383977514,5.92076857777129,-1,Engelenbergplantsoen,7,8266 AB,Kampen,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
102904,Isala klinieken,Isala Polikliniek Heerde,52.4298917393382,6.06502802059777,-1,Groteweg,5,8191 JS,Wapenveld,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
102905,Isala klinieken,Isala Diaconessenhuis Meppel,52.6896073764777,6.2148239223606,-1,Hoogeveenseweg,38,7943 KA,Meppel,NL,Netherlands,,,,,Algemeen ziekenhuis,,,,,,01/01/19,31/03/2020
102907,Isala klinieken,Isala Diaconessenhuis Steenwijk,52.7934112627188,6.12133769891549,-1,Sluisweg,2,8332 JC,Steenwijk,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
103004,Jeroen Bosch Ziekenhuis,Jeroen Bosch Ziekenhuis Boxtel,51.593513921035,5.32523349094735,-1,Liduinahof,35,5281 AD,Boxtel,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
103005,Jeroen Bosch Ziekenhuis,Jeroen Bosch Ziekenhuis Zaltbommel,51.8134348321143,5.25050958502453,-1,Kerkstraat,2,5301 EH,Zaltbommel,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
103006,Jeroen Bosch Ziekenhuis,Jeroen Bosch Ziekenhuis Rosmalen,51.7116102331119,5.36395029136052,-1,De Hoef,90,5242 CN,Rosmalen,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
103007,Jeroen Bosch Ziekenhuis,Jeroen Bosch Ziekenhuis 's-Hertogenbosch,51.6845861152513,5.2767392369813,-1,Henri Dunantstraat,1,5223 GZ,s-Hertogenbosch,NL,Netherlands,,,,,Algemeen ziekenhuis,,,,,,01/01/19,31/03/2020
103009,Jeroen Bosch Ziekenhuis,Sport Medisch Centrum Jeroen Bosch Ziekenhuis,51.7226550944925,5.31488277637024,-1,Marathonloop,9,5235 AA,s-Hertogenbosch,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
103010,Jeroen Bosch Ziekenhuis,Jeoren Bosch Ziekenhuis Drunen,51.690237422551,5.14402044893506,-1,Tinie de Munnikstraat,17,5151 VW,Drunen,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
103011,Jeroen Bosch Ziekenhuis,Jeroen Bosch Ziekenhuis Gamerschestraat,51.81334867206,5.24605783792244,-1,Gamerschestraat,32a,5301 AS,Zaltbommel,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
103101,Spaarne Gasthuis,Spaarne Gasthuis locatie Haarlem-Zuid,52.3673843276697,4.65082659608409,-1,Boerhaavelaan,22,2035 RC,Haarlem,NL,Netherlands,,,,,Algemeen ziekenhuis,,,,,,01/01/19,31/03/2020
103102,Spaarne Gasthuis,Spaarne Gasthuis locatie Haarlem-Noord,52.4227956452814,4.64958195831807,-1,Vondelweg,999,2026 BW,Haarlem,NL,Netherlands,,,,,Algemeen ziekenhuis,,,,,,01/01/19,31/03/2020
103103,Spaarne Gasthuis,Spaarne Gasthuis Hoofddorp,52.3242518163467,4.65381548271983,-1,Spaarnepoort,1,2134 TM,Hoofddorp,NL,Netherlands,,,,,Algemeen ziekenhuis,,,,,,01/01/19,31/03/2020
103104,Spaarne Gasthuis,Spaarne Gasthuis  Heemstede,52.3552487927512,4.6333985433339,-1,Händellaan,2,2102 CW,Heemstede,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
103105,Spaarne Gasthuis,Spaarne ziekenhuis Nieuw Vennep,52.27282587084,4.62872989861052,-1,Lucas Bolsstraat,10,2152 CZ,Nieuw Vennep,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
103106,Spaarne Gasthuis,Spaarne Ziekenhuis Polikliniek Hillegom,52.2850259337894,4.57902902912026,-1,Abellalaan,1,2182 TX,Hillegom,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
103107,Spaarne Gasthuis,Spaarne Gasthuis  Velsen-Noord,52.471062712092,4.645715777311,-1,Wijkstraatweg,160,1951 EK,Velsen-Noord,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
103201,Laurentius Ziekenhuis,Laurentius Ziekenhuis,51.1910472529456,5.99789586569354,-1,Mgr. Driessenstraat,6,6043 CV,Roermond,NL,Netherlands,,,,,Algemeen ziekenhuis,,,,,,01/01/19,31/03/2020
103202,Laurentius Ziekenhuis,Laurentius Buitenpolikliniek Echt,51.1175755016978,5.87760791088159,-1,Nobelweg,10,6101 XB,Echt,NL,Netherlands,,,,,Buitenpolikliniek,,,,,,01/01/19,31/03/2020
103301,Leids Universitair Medisch Centrum,Leids Universitair Medisch Centrum,52.1677096948457,4.47747365158566,-1,Albinusdreef,2,2333 ZA,Leiden,NL,Netherlands,,,,,Academisch ziekenhuis,,,,,,01/01/19,31/03/2020
103302,Leids Universitair Medisch Centrum,Willem-Alexander Kinderziekenhuis,52.1677096948457,4.47747365158566,-1,Albinusdreef,2,2333 ZA,Leiden,NL,Netherlands,,,,,Kinderziekenhuis,,,,,,01/01/19,31/03/2020
103401,Martini Ziekenhuis,Martini Ziekenhuis van Swieten,53.1916644201023,6.55175819930606,-1,Van Swietenlaan,1,9728 NT,Groningen,NL,Netherlands,,,,,Algemeen ziekenhuis,,,,,,01/01/19,31/03/2020
