id,hospital_name,site_name,lat,lon,geo_qual,street,house_number,postcode,city,cc,country,cap_beds,cap_prac,cap_rooms,emergency,facility_type,public_private,list_specs,tel,email,url,ref_date,pub_date,comments
20115,NSP POVAŽSKÁ BYSTRICA,,49.10655,18.45814,1,NEMOCNIČNÁ 986,,01701,POVAŽSKÁ BYSTRICA,SK,Slovakia,,,,,,,,042 4304 111,,,01/01/2020,26/10/2020,
20117,"NSP RIMAVSKÁ SOBOTA - NAP,N.O. PREVÁDZKA VŠEOBECNÁ NEMOCNICA RIMAVSKÁ SOBOTA",,48.38437,20.02636,1,ŠROBÁROVÁ 1,,97901,RIMAVSKÁ SOBOTA,SK,Slovakia,,,,,,,,047 5612 111,,,01/01/2020,26/10/2020,
20120,"NSP SNINA - NEMOCNICA SNINA, S.R.O.",,48.98372,22.1474,1,SLÁDKOVIČOVA 300/3,,06901,SNINA,SK,Slovakia,,,,,,,,057 7622 321,,,01/01/2020,26/10/2020,
20121,REGIONÁLNA NEMOCNICA S POLIKLINIKOU SOBRANCE,,48.74499,22.18638,1,MIERU 12,,07301,SOBRANCE,SK,Slovakia,,,,,,,,056 6522 396,,,01/01/2020,26/10/2020,
20124,MESTSKÁ NEMOCNICA STROPKOV,,49.19884,21.65509,1,AKADEMIKA PAVLOVA 321/10,,09101,STROPKOV,SK,Slovakia,,,,,,,,,,,01/01/2020,26/10/2020,
20126,NSP ŠAHY - VŠEOBECNÁ NEMOCNICA S POLIKLINIKOU ŠAHY N.O.,,48.06231,18.9543,1,HONTIANSKA CESTA 49,,93601,ŠAHY,SK,Slovakia,,,,,,,,036/741 11 24,nspsahy@mail.pvt.sk,,01/01/2020,26/10/2020,
20131,"NSP VEĽKÝ KRTÍŠ - VŠEOBECNÁ NEMOCNICA S POLIKLINIKOU, N.O.",,48.21089,19.35011,1,NEMOCNIČNÁ 1,,99001,VEĽKÝ KRTÍŠ,SK,Slovakia,,,,,,,,047 / 48 16 222,,,01/01/2020,26/10/2020,
20134,NSP ZVOLEN - NEMOCNICA ZVOLEN A.S.,,48.58017,19.13264,1,KUZMÁNYHO NÁBREŽIE 28,,96001,ZVOLEN,SK,Slovakia,,,,,,,,045 5201 111,,,01/01/2020,26/10/2020,
20135,NSP ŽELIEZOVCE,,48.04337,18.65663,1,KOMENSKÉHO 36,,93701,ŽELIEZOVCE,SK,Slovakia,,,,,,,,,,,01/01/2020,26/10/2020,
20139,PSYCHIATRICKÁ NEMOCNICA HRONOVCE,,47.99999,18.65719,1,UL. DR. J. ZELENYÁKA 65,,93561,HRONOVCE,SK,Slovakia,,,,,,,,,,,01/01/2020,26/10/2020,
20140,PSYCHIATRICKÁ NEMOCNICA PROF. MATULAYA KREMNICA,,48.6953,18.92755,1,ČSL.ARMÁDY 234/139,,96701,KREMNICA,SK,Slovakia,,,,,,,,,,,01/01/2020,26/10/2020,
20141,PSYCHIATRICKÁ NEMOCNICA MICHALOVCE,,48.7728385925293,21.859882354736328,2,HREHOVČÍKOVA 1,,07101,MICHALOVCE,SK,Slovakia,,,,,,,,,,,01/01/2020,26/10/2020,
20142,PSYCHIATRICKÁ.NEMOCNICA P. PINELA PEZINOK,,48.3165,17.25557,1,MALACKÁ CESTA 63,,90201,PEZINOK,SK,Slovakia,,,,,,,,,,,01/01/2020,26/10/2020,
20143,PSYCHIATRICKÁ NEMOCNICA,,48.99962,21.25351,1,SLÁDKOVIČOVA 25,,08001,PREŠOV,SK,Slovakia,,,,,,,,,,,01/01/2020,26/10/2020,
20144,PSYCHIATRICKÁ NEMOCNICA VEĽKÉ ZÁLUŽIE,,48.30355,17.94057,2,RÍNOK 334,,95135,VEĽKÉ ZÁLUŽIE,SK,Slovakia,,,,,,,,,,,01/01/2020,26/10/2020,
20145,NÁRODNÝ ONKOLOGICKÝ ÚSTAV,,48.17206,17.08963,1,KLENOVÁ 1,,83101,BRATISLAVA,SK,Slovakia,,,,,,,,,,,01/01/2020,26/10/2020,
20146,VÝCHODOSLOVENSKÝ ONKOLOGICKÝ ÚSTAV KOŠICE,,48.70760225811642,21.25764171035511,1,RASTISLAVOVA 43,,04001,KOŠICE,SK,Slovakia,,,,,,,,,,,01/01/2020,26/10/2020,
20147,SLOVENSKÝ ÚSTAV SRDCOVÝCH A CIEVNYCH CHORÔB,,48.17008,17.08676,1,POD KRÁSNOU HÔRKOU 1,,83101,BRATISLAVA,SK,Slovakia,,,,,,,,,,,01/01/2020,26/10/2020,
20149,VÝCHODOSLOVENSKÝ ÚSTAV SRDCOVÝCH CHORÔB,,48.7226162926224,21.238131445962228,1,TRIEDA SNP 1,,04011,KOŠICE,SK,Slovakia,,,,,,,,,,,01/01/2020,26/10/2020,
20150,INŠTITÚT NUKLEÁRNEJ A MOLEKULÁRNEJ MEDICÍNY,,48.72321,21.23685,1,TR. SNP Č. 1,,04011,KOŠICE,SK,Slovakia,,,,,,,,,,,01/01/2020,26/10/2020,
20151,NÁRODNÝ ÚSTAV REUMATICKÝCH CHORÔB,,48.59749,17.84013,1,NÁBREŽIE I.KRASKU 4,,92101,PIEŠŤANY,SK,Slovakia,,,,,,,,,,,01/01/2020,26/10/2020,
20152,ÚSTAV PREVENTÍVNEJ A KLINICKEJ MEDICÍNY,,48.16824,17.08716,1,LIMBOVÁ 14,,83101,BRATISLAVA,SK,Slovakia,,,,,,,,,,,01/01/2020,26/10/2020,
20208,"UNIVERZITNÁ NEMOCNICA BRATISLAVA - RUŽINOV, PRACOVISKO PODUNAJSKÉ BISKUPICE, KLINIKA DETSKEJ PNEUMOLÓGIE",,48.1245,17.20739,1,KRAJINSKÁ 91,,82556,BRATISLAVA,SK,Slovakia,,,,,,,,0918 660 660,,,01/01/2020,26/10/2020,
20210,LIEČEBNÝ ÚSTAV ČILISTOV,,48.011451721191406,17.307069778442383,1,ČILISTOV,,93101,ŠAMORÍN,SK,Slovakia,,,,,,,,,,,01/01/2020,26/10/2020,
20249,ONKOLOGICKÝ ÚSTAV SV. ALŽBETY,,48.1473,17.11319,1,HEYDUKOVA 10,,81250,BRATISLAVA,SK,Slovakia,,,,,,,,,,,01/01/2020,26/10/2020,
20252,"NSM, A.S. - NEMOCNICA SVÄTÉHO MICHALA, A.S. - CINTORÍNSKA",,48.14637,17.11728,1,SATINSKÉHO 1,,811 08,BRATISLAVA,SK,Slovakia,,,,,,,,,,,01/01/2020,26/10/2020,
20253,"NSM, A.S. - NEMOCNICA SVÄTÉHO MICHALA, A.S.",,48.14637,17.11728,1,SATINSKÉHO 1,,811 08,BRATISLAVA,SK,Slovakia,,,,,,,,,,,01/01/2020,26/10/2020,
20254,"NSM, A.S. - NEMOCNICA SVÄTÉHO MICHALA, A.S. - SKLABINSKÁ",,48.20039,17.16931,1,SKLABINSKÁ 1,,83106,BRATISLAVA,SK,Slovakia,,,,,,,,,,,01/01/2020,26/10/2020,
20255,"NSM, A.S. - NEMOCNICA SVÄTÉHO MICHALA, A.S. - ŠPITÁLSKA",,48.14846,17.11674,1,ŠPITÁLSKA 14,,81108,BRATISLAVA,SK,Slovakia,,,,,,,,,,,01/01/2020,26/10/2020,
20256,"NSM, A.S. - NEMOCNICA SVÄTÉHO MICHALA, A.S. - DRIEŇOVÁ",,48.16006,17.15503,1,DRIEŇOVÁ 22,,82102,BRATISLAVA,SK,Slovakia,,,,,,,,,,,01/01/2020,26/10/2020,
20257,"NSM, A.S. - NEMOCNICA SVÄTÉHO MICHALA, A.S. - NÁM. A. DUBČEKA",,48.14233,17.09813,1,NÁM. A. DUBČEKA 1,,81101,BRATISLAVA,SK,Slovakia,,,,,,,,,,,01/01/2020,26/10/2020,
20258,"NSM, A.S. - NEMOCNICA SVÄTÉHO MICHALA, A.S. - PRIBINOVA",,48.1409159,17.1187809,1,PRIBINOVA 2,,81109,BRATISLAVA,SK,Slovakia,,,,,,,,,,,01/01/2020,26/10/2020,
20259,"NSM, A.S. - NEMOCNICA SVÄTÉHO MICHALA, A.S. - OKRUŽNÁ",,48.72585,19.1287,1,OKRUŽNÁ 19,,97404,BANSKÁ BYSTRICA,SK,Slovakia,,,,,,,,,,,01/01/2020,26/10/2020,
20261,"NSM, A.S. - NEMOCNICA SVÄTÉHO MICHALA, A.S. - KUZMÁNYHO",,48.71705194879145,21.251032067694076,1,KUZMÁNYHO 8,,04001,KOŠICE,SK,Slovakia,,,,,,,,,,,01/01/2020,26/10/2020,
20262,"NSM, A.S. - NEMOCNICA SVÄTÉHO MICHALA, A.S. - J. HOLLÉHO",,48.75462,21.92533,1,J. HOLLÉHO 46,,07101,MICHALOVCE,SK,Slovakia,,,,,,,,,,,01/01/2020,26/10/2020,
20263,"NSM, A.S. - NEMOCNICA SVÄTÉHO MICHALA, A.S. - ŠTÚROVA",,48.98655,21.24432,1,ŠTÚROVA 7,,08001,PREŠOV,SK,Slovakia,,,,,,,,,,,01/01/2020,26/10/2020,
20264,"NSM, A.S. - NEMOCNICA SVÄTÉHO MICHALA, A.S. - J. C. HRONSKÉHO",,48.57657,19.13341,1,J. C. HRONSKÉHO 5,,96001,ZVOLEN,SK,Slovakia,,,,,,,,,,,01/01/2020,26/10/2020,
20265,"NSM, A.S. - NEMOCNICA SVÄTÉHO MICHALA, A.S. - KUZMÁNYHO",,49.22282,18.73704,2,KUZMÁNYHO 26,,01001,ŽILINA,SK,Slovakia,,,,,,,,,,,01/01/2020,26/10/2020,
20266,"NSM, A.S. - NEMOCNICA SVÄTÉHO MICHALA, A.S. - KOLLÁROVA",,48.37178,17.58877,1,KOLLÁROVA 31,,91701,TRNAVA,SK,Slovakia,,,,,,,,,,,01/01/2020,26/10/2020,
20267,"NSM, A.S. - NEMOCNICA SVÄTÉHO MICHALA, A.S. - UL. SV. MICHALA",,48.21909,18.60508,1,UL. SV. MICHALA 35,,93401,LEVICE,SK,Slovakia,,,,,,,,,,,01/01/2020,26/10/2020,
20276,NÁRODNÝ ENDOKRINOLOGICKÝ A DIABETOLOGICKÝ ÚSTAV N. O.,,49.11916,19.16596,1,ĽUBOCHŇA 144,,034 91,ĽUBOCHŇA,SK,Slovakia,,,,,,,,,,,01/01/2020,26/10/2020,
20277,"ODBORNÝ LIEČEBNÝ ÚSTAV PSYCHIATRICKÝ, N.O. PREDNÁ HORA",,48.76806,20.10716,2,PREDNÁ HORA 126,,04901,MURÁŇ,SK,Slovakia,,,,,,,,058 / 44 94 158,ra@prednahora.sk,,01/01/2020,26/10/2020,
20278,"DETSKÁ PSYCHIATRICKÁ LIEČEBŇA, N.O. HRAŇ",,48.54621887207031,21.786890029907227,2,HRAŇ 447,,07603,HRAŇ,SK,Slovakia,,,,,,,,,,,01/01/2020,26/10/2020,
20292,VYSOKOŠPECIALIZOVANÝ ODBORNÝ ÚSTAV PRE DETI S PORUCHAMI REČI A UČENIA,,48.1645,17.12849,1,TEHELNÁ 26,,83103,BRATISLAVA,SK,Slovakia,,,,,,,,,,,01/01/2020,26/10/2020,
22984,MAMMA CENTRUM SV. AGÁTY,,48.73372,19.13375,1,TIBORA ANDRAŠOVANA 46,,974 01,BANSKÁ BYSTRICA,SK,Slovakia,,,,,,,,048 420 49 11,info@mammacentrum.sk,,01/01/2020,26/10/2020,
23147,UNITED CLINIC S.R.O.,,48.43606185913086,17.020309448242188,2,Ľ. FULLU 5274,,90101,MALACKY,SK,Slovakia,,,,,,,,0905 548 240,,,01/01/2020,26/10/2020,
20048,"ŠPECIALIZOVANÁ NEMOCNICA PRE ORTOPEDICKÚ PROTETIKU BRATISLAVA, N.O.",,48.15406,17.13007,1,ZÁHRADNÍCKA 42,,82108,BRATISLAVA,SK,Slovakia,,,,,,,,02 50116 111,,www.snop.sk,01/01/2020,26/10/2020,
20019,UNB - NEMOCNICA SV. CYRILA A METODA,,48.10105,17.11749,1,ANTOLSKÁ 11,,851 07,BRATISLAVA,SK,Slovakia,,,,,,,,+421 2 6867 1111,,www.unb.sk,01/01/2020,26/10/2020,
20114,"NEMOCNICA POPRAD, A. S.",,49.05177,20.30339,1,BANÍCKA 803/28,,05845,POPRAD,SK,Slovakia,,,,,,,,052 7125 111,sekretariat@nemocnicapp.sk,www.nemocnicapp.sk,01/01/2020,26/10/2020,
20119,"FAKULTNÁ NEMOCNICA S POLIKLINIKOU SKALICA, A. S.",,48.84404,17.22694,1,KORESZKOVA 7,,909 82,SKALICA,SK,Slovakia,,,,,,,,(34) 69 69 344,sekretariat@nspskalica.sk,www.nspskalica.sk,01/01/2020,26/10/2020,
695,ORTOPEDICKÁ KLINIKA FLUK A DFNSP - MUDR. RADOSLAV ZAMBORSKÝ,,48.16717,17.09052,1,LIMBOVÁ 1,,833 01,BRATISLAVA,SK,Slovakia,,,,,,,,02/59371 578,sekretariat@dfnsp.sk,www.dfnsp.sk,01/01/2020,26/10/2020,
20004,"UNIVERZITNÁ NEMOCNICA S POLIKLINIKOU MILOSRDNÍ BRATIA, SPOL. S.R.O.",,48.1457,17.11073,1,NÁMESTIE SNP 10,,81465,BRATISLAVA,SK,Slovakia,,,,,,,,02 57887 111,,www.milosrdni.eu,01/01/2020,26/10/2020,
20006,NEMOCNICA MODRA N.O.,,48.33339,17.30632,1,VAJANSKÉHO 1,,90001,MODRA,SK,Slovakia,,,,,,,,,info@nemocnicamodra.sk,www.nemocnicamodra.sk,01/01/2020,26/10/2020,
20015,UNIVERZITNÁ NEMOCNICA BRATISLAVA - RUŽINOV,,48.15532,17.15193,1,RUŽINOVSKÁ 6,,82606,BRATISLAVA,SK,Slovakia,,,,,,,,02 48234 111,,www.unb.sk,01/01/2020,26/10/2020,
20050,DETSKÉ KARDIOCENTRUM - SR BRATISLAVA,,48.16717,17.09052,1,LIMBOVÁ 1,,83351,BRATISLAVA,SK,Slovakia,,,,,,,,,,www.dkc-sr.sk,01/01/2020,26/10/2020,
20057,NÁRODNÝ ÚSTAV DETSKÝCH CHORÔB (NÚDCH) / DETSKÁ FAKULTNÁ NEMOCNICA S POLIKLINIKOU - BRATISLAVA,,48.16717,17.09052,1,LIMBOVÁ 1,,83340,BRATISLAVA,SK,Slovakia,,,,,,,,+421 (0)2 593 71 111,,www.nudch.eu,01/01/2020,26/10/2020,
20064,NEMOCNICA S POLIKLINIKOU MYJAVA,,48.76324,17.56093,1,STAROMYJAVSKÁ 59,,90701,MYJAVA,SK,Slovakia,,,,,,,,034 6212 721,jana.rybarova@nspmyjava.sk,www.nspmyjava.sk,01/01/2020,26/10/2020,
20072,FNSP F. D. ROOSEVELTA BANSKÁ BYSTRICA,,48.74338,19.11615,1,NÁMESTIE L. SVOBODU 1,,97517,BANSKÁ BYSTRICA,SK,Slovakia,,,,,,,,048 4411 111,podatelna@nspbb.sk,www.fnspfdr.sk,01/01/2020,26/10/2020,
20073,DETSKÁ FAKULTNÁ NEMOCNICA S POLIKLINIKOU BANSKÁ BYSTRICA,,48.74295,19.11846,1,NÁMESTIE L. SVOBODU 4,,97409,BANSKÁ BYSTRICA,SK,Slovakia,,,,,,,,048 4726 511,,www.dfnbb.sk,01/01/2020,26/10/2020,
20075,UNIVERZITNÁ NEMOCNICA L. PASTEURA KOŠICE,,48.7226162926224,21.238131445962228,1,TRIEDA SNP 1,,04011,KOŠICE,SK,Slovakia,,,,,,,,055 6402 111,unlp@unlp.sk,www.fnlp.sk,01/01/2020,26/10/2020,
20076,UNIVERZITNÁ NEMOCNICA L. PASTEURA KOŠICE,,48.70760225811642,21.25764171035511,1,RASTISLAVOVA 43,,04001,KOŠICE,SK,Slovakia,,,,,,,,055 6153 111,unlp@unlp.sk,www.fnlp.sk,01/01/2020,26/10/2020,
20077,DETSKÁ FAKULTNÁ NEMOCNICA KOŠICE,,48.7226162926224,21.238131445962228,1,TRIEDA SNP 1,,04001,KOŠICE,SK,Slovakia,,,,,,,,055 6402 111,,www.dnkosice.sk,01/01/2020,26/10/2020,
20078,MARTINSKÁ FN MARTIN,,49.0604,18.91948,1,KOLLÁROVA 2,,03659,MARTIN,SK,Slovakia,,,,,,,,043 4203 303,info@unm.sk,www.unm.sk,01/01/2020,26/10/2020,
20079,FAKULTNÁ NEMOCNICA NITRA,,48.30216,18.08713,1,ŠPITÁLSKA 6,,95001,NITRA,SK,Slovakia,,,,,,,,037 6545 111,,www.fnnitra.sk,01/01/2020,26/10/2020,
20080,FNSP J. A. REIMANA PREŠOV,,49.10527,21.08937,1,HOLLÉHO 14,,08181,PREŠOV,SK,Slovakia,,,,,,,,051 7011 111,,www.fnsppresov.sk,01/01/2020,26/10/2020,
20081,FNSP TRNAVA,,48.38193893432617,17.585670471191406,2,A.ŽARNOVA 11,,917 75,TRNAVA,SK,Slovakia,,,,,,,,033 5938 111,,www.fntt.sk,01/01/2020,26/10/2020,
20083,NSP BOJNICE – NEMOCNICA S POLIKLINIKOU PRIEVIDZA SO SÍDLOM V BOJNICIACH,,48.78533,18.58931,1,NEMOCNIČNÁ 2,,97201,BOJNICE,SK,Slovakia,,,,,,,,,,www.hospital-bojnice.sk,01/01/2020,26/10/2020,
20084,NSP BREZNO - NEMOCNICA S POLIKLINIKOU N.O. BREZNO,,48.80909,19.62368,1,BANISKO 1,,97701,BREZNO,SK,Slovakia,,,,,,,,048 / 2820 111,,www.nspbr.sk,01/01/2020,26/10/2020,
20085,NEMOCNICA BÁNOVCE - 3. SÚKROMNÁ NEMOCNICA S. R. O.,,48.72013,18.25843,1,HVIEZDOSLAVOVA 23/3,,95701,BÁNOVCE NAD BEBRAVOU,SK,Slovakia,,,,,,,,,,www.nemocnicabn.sk,01/01/2020,26/10/2020,
20086,NSP ČADCA - KYSUCKÁ NEMOCNICA S POLIKLINIKOU ČADCA,,49.43895,18.77099,1,PALÁRIKOVA 2311,,02216,ČADCA,SK,Slovakia,,,,,,,,041 4604 111,,www.nspcadca.sk,01/01/2020,26/10/2020,
20087,DOLNOORAVSKÁ NEMOCNICA S POLIKLINIKOU LADISLAVA NÁDAŠI JÉGÉHO DOLNÝ KUBÍN,,49.21421,19.30308,1,NEMOCNIČNÁ 1944/10,,02601,DOLNÝ KUBÍN,SK,Slovakia,,,,,,,,,,www.donsp.sk,01/01/2020,26/10/2020,
20088,NEMOCNICA DUNAJSKÁ STREDA - ČLEN SIETE NEMOCNÍC SVET ZDRAVIA,,48.00089,17.60486,1,VEĽKOBLAHOVSKÁ 23,,929 01,DUNAJSKÁ STREDA,SK,Slovakia,,,,,,,,031 5571 111,,ds.svetzdravia.com,01/01/2020,26/10/2020,
20089,NSP SV. LUKÁŠA GALANTA,,48.19556,17.72094,1,HODSKÁ 373/38,,92422,GALANTA,SK,Slovakia,,,,,,,,031 7833 111,,www.procare.sk,01/01/2020,26/10/2020,
20091,"NSP HANDLOVÁ - NEMOCNICA HANDLOVÁ, 2. SÚKROMNÁ NEMOCNICA",,48.69902038574219,18.7437686920166,2,SNP 26,,97251,HANDLOVÁ,SK,Slovakia,,,,,,,,046 / 5475010,,www.nemha.sk,01/01/2020,26/10/2020,
20094,"NSP ANDREJA LEŇA HUMENNÉ, N.O.",,48.93461,21.89832,1,NEMOCNIČNÁ 7,,06601,HUMENNÉ,SK,Slovakia,,,,,,,,057 7706 111,,www.nsphe.sk,01/01/2020,26/10/2020,
20095,NSP ILAVA - NEMOCNICA S POLIKLINIKOU ILAVA N.O.,,48.9981,18.23752,2,ŠTÚROVA 3,,01901,ILAVA,SK,Slovakia,,,,,,,,,,www.nspilava.sk,01/01/2020,26/10/2020,
20096,"NSP KOMÁRNO, VŠEOBECNÁ NEMOCNICA KOMÁRNO",,47.76423,18.12681,1,MEDERČSKÁ 39,,94501,KOMÁRNO,SK,Slovakia,,,,,,,,035 7909 111,,www.forlife.sk,01/01/2020,26/10/2020,
20098,"NSP KROMPACHY - NEMOCNICA KROMPACHY, SPOL. S.R.O.",,48.90413,20.87061,1,BANÍCKA ŠTVRŤ 1,,05342,KROMPACHY,SK,Slovakia,,,,,,,,053 4186 211,,www.nemkrompachy.sk,01/01/2020,26/10/2020,
20099,NSP KRUPINA - MESTSKÁ NEMOCNICA S POLIKLINIKOU KRUPINA N.O.,,48.35236,19.0646,1,29. AUGUSTA 23,,96301,KRUPINA,SK,Slovakia,,,,,,,,045 5550 911,,www.mnspkrupina.sk,01/01/2020,26/10/2020,
20100,"NSP KRÁĽOVSKÝ CHLMEC, N.O.",,48.41866,21.97668,1,NEMOCNIČNÁ 8,,07726,KRÁĽOVSKÝ CHLMEC,SK,Slovakia,,,,,,,,,,www.nspkch.sk,01/01/2020,26/10/2020,
20102,"NSP LEVOČA - VŠEOBECNÁ NEMOCNICA S POLIKLINIKOU LEVOČA, A.S.",,49.0242,20.5926,1,PROBSTNEROVA CESTA 2/ 3082,,05401,LEVOČA,SK,Slovakia,,,,,,,,053 4512 651,,www.levnemoc.sk,01/01/2020,26/10/2020,
20103,NSP LIPTOVSKÝ MIKULÁŠ - LIPTOVSKÁ NEMOCNICA S POLIKLINIKOU LIPTOVSKÝ MIKULÁŠ,,49.08435,19.59724,1,PALUČANSKÁ 25,,03123,LIPTOVSKÝ MIKULÁŠ,SK,Slovakia,,,,,,,,044 5563 110,,www.nsplm.sk,01/01/2020,26/10/2020,
20107,NSP Š. KUKURU MICHALOVCE,,48.75321,21.91505,1,ŠPITÁLSKA 2,,07101,MICHALOVCE,SK,Slovakia,,,,,,,,056 6416 111,,www.nskmi.sk,01/01/2020,26/10/2020,
20111,FAKULTNÁ NEMOCNICA S POLIKLINIKOU NOVÉ ZÁMKY,,47.98853,18.1559,1,SLOVENSKÁ 11/A,,94034,NOVÉ ZÁMKY,SK,Slovakia,,,,,,,,035 6912 111,,www.nspnz.sk,01/01/2020,26/10/2020,
20113,NSP PIEŠŤANY - NEMOCNICA ALEXANDRA WINTERA N.O.,,48.58828,17.838,1,WINTEROVA 66,,92163,PIEŠŤANY,SK,Slovakia,,,,,,,,033 7955 111,,www.nemocnicapiestany.sk,01/01/2020,26/10/2020,
20116,NSP REVÚCA - REVÚCKA MEDICÍNSKO- HUMANITNÁ N.O.,,48.69154,20.11865,1,LITOVELSKÁ 25,,05001,REVÚCA,SK,Slovakia,,,,,,,,058 4833 333,,www.nsprevuca.sk,01/01/2020,26/10/2020,
20118,"NEMOCNICA S POLIKLINIKOU SV. BARBORY ROŽŇAVA, A.S.",,48.66515,20.53352,1,ŠPITÁLSKA 1,,04801,ROŽŇAVA,SK,Slovakia,,,,,,,,058/777 1111,nemocnica.rv@svetzdravia.com,www.svetzdravia.com,01/01/2020,26/10/2020,
20122,"NEMOCNICA S POLIKLINIKOU SPIŠSKÁ NOVÁ VES, A.S.",,48.95657,20.56735,1,JÁNSKEHO 1,,05201,SPIŠSKÁ NOVÁ VES,SK,Slovakia,,,,,,,,053 4199 111,,www.nspsnvas.sk,01/01/2020,26/10/2020,
20123,"NSP STARÁ ĽUBOVŇA - ĽUBOVNIANSKA NEMOCNICA, N.O.",,49.29756,20.68782,1,OBRANCOV MIERU 3,,06401,STARÁ ĽUBOVŇA,SK,Slovakia,,,,,,,,052 4317 111,,www.nspsl.sk,01/01/2020,26/10/2020,
20125,"NSP SVIDNÍK - NEMOCNICA ARMÁDNEHO GENERÁLA L. SVOBODU SVIDNÍK, N.O.",,49.31357,21.56995,1,UL. MUDR. PRIBULU 412/4,,08901,SVIDNÍK,SK,Slovakia,,,,,,,,054 7860 111,,www.nspsk.sk,01/01/2020,26/10/2020,
20127,NEMOCNICA TOPOĽČANY N.O.,,48.55276,18.16818,2,UL. PAVLOVOVA 17,,95520,TOPOĽČANY,SK,Slovakia,,,,,,,,038 5351 111,,www.hospitalto.sk,01/01/2020,26/10/2020,
